cust_id,age,gender,city,loyalty_segment,preferred_channel,registration_date
CUST04814,28,Male,Rawalpindi,Silver,In-Store,2017-09-13
CUST04815,32,Female,Lahore,Bronze,Online,2020-07-06
CUST04816,33,Female,Karachi,Gold,In-Store,2025-08-30
CUST04817,47,Male,Lahore,Silver,Online,2017-06-07
CUST04818,25,Male,Islamabad,Bronze,Online,2016-05-01
CUST04819,50,Male,Abbottabad,Bronze,In-Store,2021-02-10
CUST04820,41,Male,Abbottabad,Silver,In-Store,2020-01-05
CUST04821,21,Male,Rawalpindi,Silver,In-Store,2015-05-22
CUST04822,33,Female,Bahawalpur,Silver,In-Store,2017-12-29
CUST04823,44,Female,Gujranwala,Silver,In-Store,2022-01-15
CUST04824,38,Male,Sialkot,Gold,Online,2022-04-14
CUST04825,42,Female,Lahore,Bronze,In-Store,2024-01-08
CUST04826,30,Male,Sialkot,Bronze,In-Store,2023-06-08
CUST04827,45,Male,Abbottabad,Gold,Online,2019-04-10
CUST04828,32,Male,Hyderabad,Bronze,In-Store,2025-04-27
CUST04829,71,Male,Faisalabad,Platinum,In-Store,2019-07-06
CUST04830,20,Male,Karachi,Gold,Mobile App,2020-02-14
CUST04831,73,Male,Islamabad,Gold,Online,2016-07-23
CUST04832,25,Male,Peshawar,Platinum,In-Store,2020-02-01
CUST04833,54,Female,Karachi,Gold,In-Store,2025-05-07
CUST04834,48,Female,Rawalpindi,Bronze,In-Store,2018-01-26
CUST04835,26,Female,Quetta,Silver,Online,2025-11-22
CUST04836,45,Male,Sukkur,Bronze,Online,2023-03-23
CUST04837,31,Female,Quetta,Silver,Online,2017-05-08
CUST04838,41,Male,Multan,Bronze,Online,2025-11-30
CUST04839,39,Male,Lahore,Bronze,In-Store,2024-03-15
CUST04840,33,Male,Peshawar,Silver,Online,2018-12-03
CUST04841,32,Male,Hyderabad,Gold,Online,2024-09-25
CUST04842,42,Male,Rawalpindi,Bronze,Online,2022-09-24
CUST04843,26,Female,Sukkur,Bronze,In-Store,2015-02-25
CUST04844,26,Female,Islamabad,Silver,Online,2023-06-26
CUST04845,50,Male,Peshawar,Silver,Online,2024-09-01
CUST04846,43,Female,Hyderabad,Bronze,In-Store,2023-12-15
CUST04847,21,Male,Sukkur,Bronze,Online,2020-01-22
CUST04848,24,Male,Rawalpindi,Silver,In-Store,2021-08-26
CUST04849,18,Male,Rawalpindi,Gold,In-Store,2023-04-22
CUST04850,49,Male,Sargodha,Bronze,Online,2019-06-18
CUST04851,46,Male,Rawalpindi,Platinum,In-Store,2019-05-09
CUST04852,23,Male,Karachi,Platinum,Mobile App,2021-07-03
CUST04853,46,Male,Rawalpindi,Silver,In-Store,2015-03-10
CUST04854,63,Female,Multan,Platinum,Mobile App,2016-02-08
CUST04855,18,Female,Sialkot,Bronze,In-Store,2024-06-19
CUST04856,30,Other,Karachi,Silver,In-Store,2025-09-01
CUST04857,18,Male,Multan,Gold,In-Store,2019-12-01
CUST04858,50,Male,Multan,Bronze,In-Store,2016-09-18
CUST04859,36,Female,Peshawar,Gold,Online,2016-05-06
CUST04860,32,Female,Lahore,Platinum,Online,2017-05-26
CUST04861,40,Male,Sialkot,Silver,Online,2019-04-12
CUST04862,30,Female,Gujranwala,Bronze,Mobile App,2021-08-02
CUST04863,32,Female,Karachi,Bronze,In-Store,2018-02-16
CUST04864,41,Male,Sialkot,Bronze,Online,2020-12-07
CUST04865,30,Female,Multan,Bronze,Mobile App,2022-06-26
CUST04866,31,Male,Rawalpindi,Gold,In-Store,2015-09-22
CUST04867,35,Male,Sialkot,Bronze,In-Store,2021-03-07
CUST04868,39,Male,Karachi,Platinum,In-Store,2021-02-28
CUST04869,45,Female,Islamabad,Gold,Mobile App,2022-11-23
CUST04870,45,Male,Sukkur,Gold,Mobile App,2022-04-25
CUST04871,18,Female,Karachi,Silver,Online,2025-08-26
CUST04872,56,Male,Bahawalpur,Bronze,In-Store,2020-04-10
CUST04873,38,Male,Multan,Gold,In-Store,2017-08-19
CUST04874,33,Female,Karachi,Bronze,Mobile App,2021-05-08
CUST04875,26,Male,Karachi,Bronze,In-Store,2016-12-18
CUST04876,63,Female,Karachi,Gold,In-Store,2016-04-10
CUST04877,68,Female,Sialkot,Bronze,In-Store,2022-05-04
CUST04878,62,Female,Lahore,Silver,Mobile App,2024-11-14
CUST04879,39,Other,Multan,Bronze,Online,2021-03-19
CUST04880,42,Male,Hyderabad,Bronze,Online,2025-12-07
CUST04881,57,Female,Bahawalpur,Silver,In-Store,2021-02-21
CUST04882,34,Female,Hyderabad,Bronze,In-Store,2021-10-04
CUST04883,45,Female,Faisalabad,Silver,Online,2021-12-20
CUST04884,40,Male,Karachi,Bronze,In-Store,2021-01-19
CUST04885,62,Other,Islamabad,Silver,Online,2017-12-04
CUST04886,56,Male,Islamabad,Bronze,In-Store,2022-09-16
CUST04887,36,Female,Abbottabad,Bronze,In-Store,2020-12-03
CUST04888,57,Female,Gujranwala,Gold,Online,2024-09-25
CUST04889,37,Male,Islamabad,Silver,In-Store,2016-07-26
CUST04890,30,Male,Rawalpindi,Bronze,In-Store,2017-01-11
CUST04891,34,Male,Lahore,Bronze,Online,2021-12-28
CUST04892,39,Female,Islamabad,Bronze,In-Store,2020-06-18
CUST04893,27,Female,Karachi,Silver,In-Store,2019-06-03
CUST04894,31,Male,Hyderabad,Silver,In-Store,2019-06-14
CUST04895,19,Female,Faisalabad,Bronze,Mobile App,2022-03-29
CUST04896,27,Female,Multan,Bronze,Online,2016-10-05
CUST04897,41,Male,Lahore,Gold,Online,2020-04-19
CUST04898,51,Male,Rawalpindi,Bronze,Mobile App,2019-07-14
CUST04899,49,Male,Rawalpindi,Silver,In-Store,2021-03-09
CUST04900,43,Male,Karachi,Platinum,In-Store,2024-08-28
CUST04901,18,Female,Karachi,Gold,Online,2015-06-17
CUST04902,26,Female,Multan,Bronze,Mobile App,2016-04-01
CUST04903,35,Female,Multan,Bronze,Mobile App,2020-04-04
CUST04904,50,Male,Peshawar,Bronze,In-Store,2016-12-29
CUST04905,30,Female,Sukkur,Bronze,In-Store,2021-02-21
CUST04906,22,Male,Abbottabad,Silver,In-Store,2022-01-21
CUST04907,56,Female,Hyderabad,Silver,In-Store,2025-09-12
CUST04908,28,Other,Karachi,Silver,In-Store,2017-05-03
CUST04909,23,Female,Islamabad,Gold,In-Store,2016-11-14
CUST04910,40,Female,Sialkot,Bronze,In-Store,2016-11-27
CUST04911,37,Male,Bahawalpur,Bronze,In-Store,2023-03-16
CUST04912,31,Male,Bahawalpur,Silver,In-Store,2025-02-28
CUST04913,38,Female,Peshawar,Gold,In-Store,2018-06-06
CUST04914,25,Male,Hyderabad,Silver,In-Store,2019-11-03
CUST04915,31,Female,Karachi,Bronze,In-Store,2025-11-11
CUST04916,37,Male,Islamabad,Gold,Online,2017-05-10
CUST04917,18,Female,Karachi,Bronze,Mobile App,2015-07-21
CUST04918,50,Male,Lahore,Silver,Online,2020-07-26
CUST04919,20,Male,Sialkot,Bronze,In-Store,2021-03-03
CUST04920,25,Female,Lahore,Silver,In-Store,2015-09-27
CUST04921,51,Female,Sialkot,Platinum,Online,2021-05-06
CUST04922,45,Male,Sialkot,Silver,In-Store,2017-07-24
CUST04923,39,Female,Sukkur,Silver,Online,2016-07-03
CUST04924,18,Female,Abbottabad,Silver,Online,2021-04-08
CUST04925,30,Female,Sialkot,Gold,In-Store,2024-06-23
CUST04926,35,Male,Peshawar,Silver,In-Store,2016-12-30
CUST04927,36,Female,Gujranwala,Bronze,Online,2016-08-14
CUST04928,52,Female,Lahore,Gold,In-Store,2025-02-27
CUST04929,63,Female,Sialkot,Silver,In-Store,2023-11-15
CUST04930,45,Female,Bahawalpur,Platinum,In-Store,2017-09-09
CUST04931,31,Male,Rawalpindi,Gold,In-Store,2018-03-19
CUST04932,53,Female,Karachi,Gold,In-Store,2018-02-24
CUST04933,30,Female,Islamabad,Silver,Online,2019-10-21
CUST04934,18,Male,Karachi,Platinum,In-Store,2022-10-13
CUST04935,21,Female,Multan,Gold,In-Store,2023-08-16
CUST04936,18,Female,Hyderabad,Silver,In-Store,2024-07-11
CUST04937,33,Female,Karachi,Bronze,In-Store,2025-12-06
CUST04938,35,Male,Rawalpindi,Bronze,In-Store,2015-11-28
CUST04939,18,Male,Peshawar,Bronze,In-Store,2022-03-25
CUST04940,26,Male,Bahawalpur,Bronze,In-Store,2021-02-15
CUST04941,19,Male,Lahore,Bronze,In-Store,2024-11-06
CUST04942,36,Female,Faisalabad,Bronze,In-Store,2023-01-26
CUST04943,26,Female,Karachi,Bronze,Online,2024-02-16
CUST04944,51,Female,Islamabad,Gold,In-Store,2024-07-07
CUST04945,40,Male,Islamabad,Bronze,In-Store,2023-11-16
CUST04946,58,Female,Lahore,Silver,In-Store,2015-12-19
CUST04947,32,Female,Karachi,Platinum,In-Store,2021-11-01
CUST04948,65,Female,Islamabad,Silver,In-Store,2025-12-10
CUST04949,38,Female,Karachi,Bronze,In-Store,2020-02-04
CUST04950,31,Male,Bahawalpur,Silver,In-Store,2016-02-03
CUST04951,69,Female,Sargodha,Silver,Mobile App,2015-07-09
CUST04952,18,Female,Hyderabad,Bronze,In-Store,2023-11-02
CUST04953,30,Female,Karachi,Bronze,Mobile App,2024-05-19
CUST04954,18,Female,Islamabad,Platinum,In-Store,2016-08-16
CUST04955,18,Male,Rawalpindi,Silver,Online,2025-07-19
CUST04956,18,Male,Islamabad,Platinum,In-Store,2021-10-15
CUST04957,46,Male,Gujranwala,Silver,In-Store,2018-08-04
CUST04958,20,Male,Peshawar,Bronze,Mobile App,2018-09-28
CUST04959,34,Male,Lahore,Gold,Mobile App,2017-07-24
CUST04960,49,Female,Karachi,Gold,Online,2018-09-28
CUST04961,44,Female,Multan,Bronze,Online,2016-03-30
CUST04962,43,Male,Hyderabad,Bronze,In-Store,2019-01-27
CUST04963,53,Female,Peshawar,Silver,In-Store,2016-09-14
CUST04964,58,Male,Lahore,Platinum,In-Store,2022-11-30
CUST04965,21,Male,Faisalabad,Gold,Online,2022-12-16
CUST04966,44,Female,Faisalabad,Silver,In-Store,2019-04-08
CUST04967,34,Male,Gujranwala,Gold,Mobile App,2025-12-15
CUST04968,36,Male,Rawalpindi,Bronze,Online,2025-04-09
CUST04969,18,Female,Quetta,Silver,In-Store,2023-06-03
CUST04970,31,Male,Lahore,Gold,In-Store,2017-03-11
CUST04971,32,Male,Karachi,Bronze,In-Store,2020-04-27
CUST04972,56,Female,Sialkot,Bronze,In-Store,2015-01-21
CUST04973,22,Female,Abbottabad,Silver,Mobile App,2015-07-29
CUST04974,18,Male,Abbottabad,Platinum,Mobile App,2016-12-05
CUST04975,37,Male,Sialkot,Platinum,Online,2022-08-06
CUST04976,21,Female,Peshawar,Silver,In-Store,2025-07-20
CUST04977,36,Female,Islamabad,Silver,Mobile App,2015-03-25
CUST04978,46,Female,Bahawalpur,Silver,Mobile App,2022-01-19
CUST04979,36,Female,Rawalpindi,Bronze,Online,2020-01-28
CUST04980,32,Female,Quetta,Silver,In-Store,2021-10-05
CUST04981,35,Male,Faisalabad,Silver,In-Store,2019-09-02
CUST04982,49,Female,Sukkur,Bronze,In-Store,2025-10-02
CUST04983,22,Male,Peshawar,Gold,In-Store,2017-09-12
CUST04984,47,Female,Islamabad,Silver,Online,2019-12-27
CUST04985,24,Female,Bahawalpur,Gold,Online,2022-09-16
CUST04986,45,Female,Lahore,Silver,Mobile App,2018-06-10
CUST04987,18,Male,Lahore,Bronze,In-Store,2025-11-07
CUST04988,45,Female,Islamabad,Bronze,In-Store,2015-02-10
CUST04989,36,Male,Islamabad,Platinum,In-Store,2021-11-13
CUST04990,39,Female,Gujranwala,Silver,In-Store,2018-01-26
CUST04991,50,Female,Rawalpindi,Silver,In-Store,2016-04-06
CUST04992,27,Male,Sukkur,Gold,Online,2020-04-02
CUST04993,37,Male,Islamabad,Gold,Online,2021-07-24
CUST04994,41,Male,Islamabad,Platinum,Online,2015-01-07
CUST04995,34,Female,Sialkot,Silver,In-Store,2021-12-18
CUST04996,47,Male,Lahore,Bronze,Online,2024-06-21
CUST04997,42,Female,Karachi,Bronze,Online,2015-01-31
CUST04998,30,Female,Karachi,Silver,In-Store,2021-01-06
CUST04999,54,Male,Lahore,Bronze,Online,2025-08-09
CUST05000,45,Male,Multan,Platinum,In-Store,2024-09-02
CUST05001,27,Female,Karachi,Platinum,In-Store,2020-03-13
CUST05002,26,Female,Peshawar,Silver,In-Store,2022-10-20
CUST05003,35,Male,Sialkot,Bronze,Online,2018-05-28
CUST05004,43,Male,Sialkot,Bronze,Online,2021-11-21
CUST05005,18,Female,Peshawar,Bronze,Online,2016-07-13
CUST05006,27,Female,Rawalpindi,Bronze,In-Store,2022-10-26
CUST05007,30,Male,Abbottabad,Gold,In-Store,2020-02-12
CUST05008,19,Female,Karachi,Platinum,Online,2023-02-21
CUST05009,24,Male,Sialkot,Bronze,In-Store,2023-11-27
CUST05010,39,Female,Islamabad,Platinum,Online,2019-05-30
CUST05011,31,Male,Gujranwala,Platinum,In-Store,2018-03-25
CUST05012,32,Female,Multan,Gold,Online,2022-11-22
CUST05013,20,Female,Karachi,Silver,Online,2019-03-26
CUST05014,35,Male,Hyderabad,Bronze,Online,2024-07-15
CUST05015,18,Female,Karachi,Silver,In-Store,2020-02-27
CUST05016,56,Male,Gujranwala,Silver,In-Store,2023-04-08
CUST05017,60,Male,Multan,Bronze,In-Store,2025-06-02
CUST05018,31,Male,Karachi,Silver,Mobile App,2022-06-03
CUST05019,23,Female,Multan,Platinum,Mobile App,2021-07-15
CUST05020,49,Other,Faisalabad,Bronze,In-Store,2024-03-09
CUST05021,45,Male,Islamabad,Bronze,In-Store,2023-12-16
CUST05022,62,Male,Gujranwala,Bronze,In-Store,2017-04-23
CUST05023,65,Male,Karachi,Silver,In-Store,2019-05-13
CUST05024,18,Female,Karachi,Silver,Online,2018-07-26
CUST05025,53,Male,Lahore,Bronze,Mobile App,2023-12-20
CUST05026,35,Female,Sukkur,Silver,In-Store,2021-05-05
CUST05027,45,Female,Lahore,Bronze,Online,2016-04-25
CUST05028,48,Female,Gujranwala,Silver,Mobile App,2017-03-28
CUST05029,47,Male,Sialkot,Gold,Online,2018-03-29
CUST05030,51,Male,Multan,Bronze,Online,2022-08-22
CUST05031,30,Female,Rawalpindi,Gold,In-Store,2021-07-30
CUST05032,25,Female,Islamabad,Silver,Online,2023-04-18
CUST05033,53,Female,Lahore,Silver,In-Store,2019-09-27
CUST05034,26,Female,Quetta,Silver,Online,2015-04-14
CUST05035,62,Female,Rawalpindi,Gold,Mobile App,2018-05-30
CUST05036,28,Male,Lahore,Gold,In-Store,2022-04-06
CUST05037,33,Female,Islamabad,Silver,In-Store,2018-07-15
CUST05038,35,Male,Karachi,Bronze,In-Store,2015-05-03
CUST05039,18,Female,Karachi,Bronze,In-Store,2023-11-06
CUST05040,18,Female,Rawalpindi,Gold,In-Store,2015-07-09
CUST05041,49,Male,Abbottabad,Bronze,Online,2022-11-12
CUST05042,18,Male,Sargodha,Platinum,Mobile App,2016-08-21
CUST05043,70,Male,Karachi,Bronze,In-Store,2023-07-20
CUST05044,36,Male,Faisalabad,Silver,Online,2017-07-10
CUST05045,24,Male,Islamabad,Silver,Online,2021-04-12
CUST05046,43,Male,Peshawar,Bronze,In-Store,2024-07-01
CUST05047,18,Male,Karachi,Silver,In-Store,2017-02-02
CUST05048,33,Male,Faisalabad,Bronze,Mobile App,2021-02-17
CUST05049,35,Male,Rawalpindi,Bronze,In-Store,2023-11-22
CUST05050,21,Female,Faisalabad,Silver,Mobile App,2015-08-10
CUST05051,29,Male,Karachi,Bronze,Online,2019-10-17
CUST05052,57,Female,Multan,Silver,Online,2025-07-30
CUST05053,40,Female,Lahore,Gold,In-Store,2023-12-27
CUST05054,43,Female,Faisalabad,Gold,In-Store,2020-02-20
CUST05055,27,Female,Sukkur,Bronze,In-Store,2015-04-28
CUST05056,20,Male,Karachi,Bronze,In-Store,2021-01-20
CUST05057,34,Female,Islamabad,Platinum,Mobile App,2015-07-02
CUST05058,18,Male,Faisalabad,Platinum,Online,2022-10-12
CUST05059,23,Male,Rawalpindi,Platinum,In-Store,2018-07-01
CUST05060,21,Male,Rawalpindi,Silver,In-Store,2024-03-24
CUST05061,18,Female,Quetta,Silver,In-Store,2019-10-18
CUST05062,46,Male,Peshawar,Silver,In-Store,2021-06-26
CUST05063,36,Male,Rawalpindi,Gold,In-Store,2016-12-03
CUST05064,29,Male,Lahore,Bronze,In-Store,2021-11-17
CUST05065,46,Male,Lahore,Bronze,In-Store,2020-05-26
CUST05066,18,Male,Sialkot,Bronze,In-Store,2015-12-11
CUST05067,20,Male,Rawalpindi,Silver,In-Store,2022-04-03
CUST05068,52,Female,Islamabad,Bronze,In-Store,2015-08-05
CUST05069,67,Female,Peshawar,Bronze,In-Store,2025-01-29
CUST05070,46,Female,Faisalabad,Bronze,In-Store,2017-11-09
CUST05071,44,Female,Rawalpindi,Gold,In-Store,2020-01-22
CUST05072,30,Female,Karachi,Silver,Online,2021-01-12
CUST05073,30,Male,Bahawalpur,Silver,In-Store,2022-01-02
CUST05074,40,Female,Hyderabad,Bronze,In-Store,2024-11-12
CUST05075,55,Male,Hyderabad,Silver,In-Store,2020-06-16
CUST05076,43,Female,Lahore,Silver,In-Store,2016-11-28
CUST05077,50,Male,Faisalabad,Bronze,Online,2025-05-23
CUST05078,26,Male,Sargodha,Bronze,Mobile App,2025-05-04
CUST05079,46,Male,Bahawalpur,Gold,In-Store,2019-05-23
CUST05080,29,Male,Karachi,Gold,In-Store,2017-11-27
CUST05081,39,Female,Karachi,Bronze,Online,2022-12-22
CUST05082,46,Female,Faisalabad,Silver,In-Store,2024-01-07
CUST05083,31,Female,Lahore,Gold,Online,2016-03-06
CUST05084,24,Female,Lahore,Silver,Online,2018-02-19
CUST05085,42,Female,Rawalpindi,Bronze,Online,2018-02-19
CUST05086,36,Female,Karachi,Platinum,In-Store,2019-06-16
CUST05087,39,Female,Peshawar,Silver,In-Store,2021-06-02
CUST05088,46,Female,Islamabad,Silver,In-Store,2022-09-23
CUST05089,54,Male,Karachi,Silver,Online,2024-03-17
CUST05090,46,Female,Hyderabad,Bronze,Mobile App,2024-09-14
CUST05091,44,Female,Faisalabad,Silver,In-Store,2019-06-15
CUST05092,31,Male,Bahawalpur,Bronze,In-Store,2017-09-14
CUST05093,33,Male,Karachi,Bronze,Online,2015-09-21
CUST05094,43,Female,Multan,Bronze,In-Store,2023-06-30
CUST05095,33,Female,Rawalpindi,Platinum,In-Store,2017-08-14
CUST05096,43,Male,Sargodha,Gold,In-Store,2025-12-05
CUST05097,27,Male,Lahore,Bronze,Online,2018-08-22
CUST05098,63,Female,Faisalabad,Silver,In-Store,2019-05-24
CUST05099,40,Female,Lahore,Silver,Online,2022-12-25
CUST05100,39,Male,Hyderabad,Silver,Online,2016-01-28
CUST05101,31,Female,Islamabad,Bronze,In-Store,2017-09-28
CUST05102,62,Female,Rawalpindi,Platinum,Mobile App,2021-04-13
CUST05103,21,Male,Peshawar,Silver,Online,2020-02-19
CUST05104,28,Male,Lahore,Gold,In-Store,2017-08-15
CUST05105,49,Male,Karachi,Gold,In-Store,2018-10-20
CUST05106,41,Female,Rawalpindi,Platinum,In-Store,2016-01-07
CUST05107,30,Female,Islamabad,Bronze,Online,2024-08-10
CUST05108,30,Other,Islamabad,Bronze,Online,2021-08-23
CUST05109,34,Female,Karachi,Silver,In-Store,2024-10-11
CUST05110,39,Male,Sialkot,Silver,Online,2018-11-14
CUST05111,58,Male,Sialkot,Platinum,Online,2023-11-03
CUST05112,45,Female,Quetta,Silver,In-Store,2018-04-30
CUST05113,51,Male,Rawalpindi,Gold,In-Store,2018-12-15
CUST05114,32,Female,Faisalabad,Silver,Mobile App,2025-01-04
CUST05115,44,Female,Peshawar,Bronze,In-Store,2019-02-19
CUST05116,18,Male,Sargodha,Bronze,Mobile App,2016-03-18
CUST05117,40,Male,Lahore,Bronze,Online,2021-10-31
CUST05118,39,Female,Sialkot,Silver,Online,2019-11-30
CUST05119,61,Male,Multan,Bronze,Online,2024-07-31
CUST05120,58,Male,Peshawar,Bronze,In-Store,2022-11-06
CUST05121,34,Female,Karachi,Silver,In-Store,2024-03-09
CUST05122,27,Male,Sialkot,Bronze,In-Store,2021-10-29
CUST05123,27,Male,Rawalpindi,Silver,Online,2016-06-14
CUST05124,34,Female,Islamabad,Silver,Mobile App,2022-01-18
CUST05125,54,Male,Rawalpindi,Bronze,In-Store,2021-06-12
CUST05126,43,Male,Sukkur,Bronze,In-Store,2023-11-09
CUST05127,44,Female,Peshawar,Silver,In-Store,2015-03-22
CUST05128,48,Male,Karachi,Silver,Online,2018-09-25
CUST05129,25,Male,Lahore,Gold,Online,2016-09-12
CUST05130,28,Female,Quetta,Silver,Online,2019-12-22
CUST05131,44,Female,Sukkur,Silver,In-Store,2025-12-29
CUST05132,27,Male,Faisalabad,Silver,Online,2018-08-13
CUST05133,18,Female,Multan,Bronze,In-Store,2015-05-18
CUST05134,23,Male,Lahore,Bronze,Mobile App,2017-10-26
CUST05135,51,Female,Karachi,Bronze,Online,2023-02-22
CUST05136,33,Female,Rawalpindi,Silver,In-Store,2019-01-11
CUST05137,40,Female,Faisalabad,Silver,In-Store,2017-03-15
CUST05138,24,Male,Faisalabad,Bronze,Online,2018-09-18
CUST05139,42,Male,Lahore,Silver,Online,2022-08-26
CUST05140,34,Male,Karachi,Platinum,In-Store,2019-08-28
CUST05141,43,Female,Islamabad,Bronze,In-Store,2018-02-13
CUST05142,31,Female,Gujranwala,Gold,In-Store,2024-06-03
CUST05143,44,Male,Lahore,Silver,In-Store,2020-07-19
CUST05144,31,Male,Peshawar,Gold,In-Store,2018-11-01
CUST05145,36,Male,Lahore,Bronze,In-Store,2024-05-20
CUST05146,34,Male,Lahore,Platinum,In-Store,2019-11-21
CUST05147,38,Female,Lahore,Bronze,In-Store,2017-04-05
CUST05148,41,Female,Rawalpindi,Silver,In-Store,2019-09-28
CUST05149,31,Female,Lahore,Silver,In-Store,2023-08-23
CUST05150,36,Female,Islamabad,Silver,In-Store,2018-02-11
CUST05151,40,Female,Multan,Silver,Online,2017-01-21
CUST05152,44,Female,Hyderabad,Silver,Mobile App,2020-04-17
CUST05153,37,Female,Sialkot,Silver,In-Store,2024-11-10
CUST05154,26,Male,Rawalpindi,Gold,In-Store,2024-07-14
CUST05155,39,Male,Lahore,Gold,In-Store,2024-09-08
CUST05156,46,Female,Peshawar,Silver,In-Store,2018-01-11
CUST05157,20,Male,Rawalpindi,Platinum,Online,2024-04-24
CUST05158,20,Female,Sialkot,Gold,In-Store,2020-05-09
CUST05159,29,Male,Hyderabad,Bronze,Online,2018-08-24
CUST05160,35,Male,Lahore,Platinum,Online,2020-04-25
CUST05161,18,Male,Islamabad,Gold,Online,2022-11-23
CUST05162,45,Male,Karachi,Silver,Online,2022-08-14
CUST05163,35,Male,Rawalpindi,Silver,In-Store,2023-08-22
CUST05164,18,Male,Rawalpindi,Bronze,Online,2020-07-04
CUST05165,23,Male,Bahawalpur,Silver,In-Store,2017-02-08
CUST05166,34,Male,Rawalpindi,Bronze,Mobile App,2017-06-29
CUST05167,18,Male,Rawalpindi,Platinum,In-Store,2017-04-28
CUST05168,50,Female,Islamabad,Silver,Online,2019-01-20
CUST05169,40,Female,Karachi,Bronze,Mobile App,2016-04-26
CUST05170,46,Female,Multan,Gold,In-Store,2016-11-29
CUST05171,24,Male,Lahore,Silver,In-Store,2022-02-25
CUST05172,43,Female,Faisalabad,Silver,In-Store,2015-12-19
CUST05173,29,Other,Sialkot,Bronze,In-Store,2021-05-04
CUST05174,35,Male,Quetta,Silver,In-Store,2016-10-19
CUST05175,42,Female,Karachi,Gold,Online,2017-08-01
CUST05176,37,Female,Rawalpindi,Bronze,Online,2016-02-01
CUST05177,48,Male,Gujranwala,Silver,In-Store,2021-05-02
CUST05178,39,Male,Karachi,Bronze,Online,2016-01-05
CUST05179,31,Female,Karachi,Silver,Mobile App,2025-04-20
CUST05180,48,Male,Rawalpindi,Silver,Mobile App,2016-07-22
CUST05181,51,Male,Faisalabad,Gold,In-Store,2018-11-23
CUST05182,39,Male,Faisalabad,Silver,Online,2019-02-13
CUST05183,55,Male,Sukkur,Platinum,Online,2016-04-15
CUST05184,34,Male,Sialkot,Platinum,Mobile App,2016-07-28
CUST05185,36,Male,Sargodha,Gold,In-Store,2020-06-18
CUST05186,38,Female,Sargodha,Silver,Online,2020-05-11
CUST05187,36,Male,Karachi,Bronze,In-Store,2019-09-05
CUST05188,33,Female,Karachi,Silver,Online,2017-10-26
CUST05189,28,Other,Gujranwala,Gold,In-Store,2025-10-18
CUST05190,25,Male,Sargodha,Silver,In-Store,2024-03-19
CUST05191,39,Other,Peshawar,Platinum,In-Store,2018-10-08
CUST05192,53,Female,Karachi,Bronze,Mobile App,2016-04-09
CUST05193,48,Male,Karachi,Gold,Online,2019-05-28
CUST05194,43,Male,Abbottabad,Platinum,Mobile App,2022-11-15
CUST05195,54,Female,Karachi,Silver,Online,2024-01-15
CUST05196,38,Female,Bahawalpur,Gold,In-Store,2015-10-21
CUST05197,25,Male,Islamabad,Bronze,Online,2017-06-12
CUST05198,33,Female,Bahawalpur,Bronze,Online,2025-08-29
CUST05199,37,Female,Lahore,Bronze,In-Store,2018-12-29
CUST05200,31,Other,Abbottabad,Bronze,Online,2022-10-30
CUST05201,45,Female,Faisalabad,Bronze,In-Store,2023-10-01
CUST05202,50,Male,Sialkot,Bronze,In-Store,2024-06-27
CUST05203,18,Male,Lahore,Bronze,In-Store,2025-10-21
CUST05204,36,Male,Karachi,Gold,In-Store,2016-01-06
CUST05205,18,Male,Lahore,Bronze,In-Store,2018-08-20
CUST05206,36,Female,Sialkot,Silver,In-Store,2021-09-14
CUST05207,36,Female,Karachi,Silver,Online,2016-06-04
CUST05208,61,Female,Peshawar,Silver,In-Store,2015-01-29
CUST05209,57,Male,Karachi,Platinum,Mobile App,2020-11-25
CUST05210,50,Male,Peshawar,Gold,In-Store,2019-01-30
CUST05211,25,Male,Lahore,Silver,Online,2016-10-29
CUST05212,24,Male,Bahawalpur,Bronze,In-Store,2025-10-22
CUST05213,23,Female,Islamabad,Bronze,In-Store,2020-02-21
CUST05214,57,Female,Bahawalpur,Gold,Online,2019-01-10
CUST05215,26,Female,Multan,Gold,In-Store,2025-05-15
CUST05216,32,Female,Lahore,Silver,In-Store,2021-04-30
CUST05217,26,Male,Hyderabad,Platinum,Online,2017-09-14
CUST05218,21,Male,Lahore,Gold,In-Store,2020-09-06
