store_id,sku_id,sku_name,category,stock_on_hand,reorder_point,safety_stock,forecast_total_demand,forecast_average_daily_demand,forecast_demand_std,days_of_forecast_coverage,demand_variability_ratio,stockout_risk_flag,overstock_risk_flag,demand_volatility_flag,inventory_status,replenishment_priority,recommended_order_quantity
ST16,SKU04658,MetroBrand Home Decor 1L,Home & Kitchen,0.0,0.0,0.0,6.117400000000001,6.117400000000001,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,7
ST16,SKU04774,EliteHome Mobile Accessories 500ml,Electronics & Accessories,0.0,0.0,0.0,12.961,12.961,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,13
ST16,SKU04813,GoldenHarvest Office Supplies Pack of 12,Stationery & Office,0.0,0.0,0.0,11.787133333333331,11.787133333333331,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,12
ST17,SKU00095,GreenValley First Aid 500ml,Health & Wellness,0.0,0.0,0.0,17.323728571428568,17.323728571428568,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,18
ST17,SKU00181,ZestyCo Ice Cream Pack of 6,Frozen Foods,0.0,0.0,0.0,10.058333333333332,10.058333333333332,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,11
ST17,SKU00288,FreshFarm Notebooks Small,Stationery & Office,0.0,0.0,0.0,3.0403333333333333,3.0403333333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,4
ST17,SKU00477,FreshFarm Oral Care Pack of 6,Personal Care,0.0,0.0,0.0,21.1582,21.1582,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,22
ST17,SKU00675,PureLife First Aid Pack of 12,Health & Wellness,0.0,0.0,0.0,10.13822380952381,10.13822380952381,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,11
ST17,SKU00756,TrueTaste Mobile Accessories Large,Electronics & Accessories,0.0,0.0,0.0,24.063599999999997,24.063599999999997,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,25
ST17,SKU00802,GreenValley Eggs Large,Dairy & Bakery,0.0,0.0,0.0,7.042,7.042,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,8
ST17,SKU01011,SunriseFoods Frozen Vegetables Pack of 6,Frozen Foods,0.0,0.0,0.0,31.19587619047618,31.19587619047618,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,32
ST17,SKU01123,MetroBrand Writing Instruments 2kg,Stationery & Office,0.0,0.0,0.0,5.9112,5.9112,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,6
ST17,SKU01697,BasicNeeds Skin Care Pack of 6,Personal Care,0.0,0.0,0.0,27.219361904761897,27.219361904761897,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,28
ST17,SKU01701,SunriseFoods Cooking Oil 2kg,Grocery,0.0,0.0,0.0,14.079133333333331,14.079133333333331,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,15
ST17,SKU01856,EliteHome Soft Drinks 500g,Beverages,0.0,0.0,0.0,6.383200000000001,6.383200000000001,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,7
ST17,SKU01867,SoftTouch Bath & Body 1kg,Personal Care,0.0,0.0,0.0,8.089428571428572,8.089428571428572,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9
ST17,SKU01950,MetroBrand Candy Pack of 6,Snacks & Confectionery,0.0,0.0,0.0,23.519990476190475,23.519990476190475,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,24
ST17,SKU01952,PrimeCare Small Appliances Pack of 6,Electronics & Accessories,0.0,0.0,0.0,2.998,2.998,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,3
ST17,SKU01957,HealthFirst Men's Wear 2L,Apparel & Footwear,0.0,0.0,0.0,13.92167619047619,13.92167619047619,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,14
ST17,SKU02175,SmartBuy Batteries Large,Electronics & Accessories,0.0,0.0,0.0,7.127999999999999,7.127999999999999,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,8
ST17,SKU02448,FreshFarm Batteries 500g,Electronics & Accessories,0.0,0.0,0.0,5.0629333333333335,5.0629333333333335,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,6
ST17,SKU02450,NatureBlend Hair Care 500ml,Personal Care,0.0,0.0,0.0,7.008,7.008,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,8
ST17,SKU02466,PremiumSelect Batteries Small,Electronics & Accessories,0.0,0.0,0.0,7.002,7.002,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,8
ST17,SKU02556,TrueTaste Butter & Ghee 500g,Dairy & Bakery,0.0,0.0,0.0,17.0281380952381,17.0281380952381,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,18
ST17,SKU02652,UrbanBite Laundry 500g,Home Care,0.0,0.0,0.0,9.888800000000002,9.888800000000002,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10
ST17,SKU02737,BasicNeeds Notebooks 1kg,Stationery & Office,0.0,71.0,26.0,12.058533333333337,12.058533333333337,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,71
ST17,SKU02751,GreenValley Frozen Vegetables 1kg,Frozen Foods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,0
ST17,SKU02776,SparkleClean Namkeen Pack of 12,Snacks & Confectionery,0.0,0.0,0.0,15.101966666666664,15.101966666666664,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,16
ST17,SKU02807,SunriseFoods Coffee Pack of 12,Beverages,0.0,0.0,0.0,17.996000000000002,17.996000000000002,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,18
ST17,SKU02952,PremiumSelect Energy Drinks 250g,Beverages,0.0,0.0,0.0,23.48072380952381,23.48072380952381,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,24
ST17,SKU03315,TrueTaste Oral Care Small,Personal Care,0.0,0.0,0.0,6.01,6.01,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,7
ST17,SKU03487,GreenValley Frozen Vegetables Family Pack,Frozen Foods,0.0,0.0,0.0,10.013447619047618,10.013447619047618,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,11
ST17,SKU03632,NutriPlus Biscuits & Cookies Pack of 6,Snacks & Confectionery,0.0,0.0,0.0,12.134666666666664,12.134666666666664,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,13
ST17,SKU03748,SparkleClean Flour & Atta 1kg,Grocery,0.0,0.0,0.0,6.914600000000001,6.914600000000001,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,7
ST17,SKU03836,SmartBuy Men's Grooming Large,Personal Care,0.0,0.0,0.0,18.89742380952381,18.89742380952381,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,19
ST17,SKU03899,EliteHome Oral Care Family Pack,Personal Care,0.0,0.0,0.0,4.994066666666667,4.994066666666667,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,5
ST17,SKU04139,HealthFirst Women's Wear Large,Apparel & Footwear,0.0,0.0,0.0,29.562238095238087,29.562238095238087,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,30
ST17,SKU04309,HealthFirst Coffee Small,Beverages,0.0,0.0,0.0,27.024204761904755,27.024204761904755,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,28
ST17,SKU04365,SoftTouch Storage & Containers 100g,Home & Kitchen,0.0,0.0,0.0,35.22134285714286,35.22134285714286,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,36
ST17,SKU04637,CrispKing Ice Cream Pack of 12,Frozen Foods,0.0,0.0,0.0,7.995333333333333,7.995333333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,8
ST17,SKU04668,EliteHome Eggs 2kg,Dairy & Bakery,0.0,0.0,0.0,12.151228571428572,12.151228571428572,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,13
ST17,SKU04702,HomeStyle Batteries Family Pack,Electronics & Accessories,0.0,0.0,0.0,18.215966666666663,18.215966666666663,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,19
ST17,SKU04745,SoftTouch Surface Cleaners Pack of 6,Home Care,0.0,0.0,0.0,5.004266666666666,5.004266666666666,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,6
ST17,SKU04773,HomeStyle Ice Cream Small,Frozen Foods,0.0,0.0,0.0,20.05977142857143,20.05977142857143,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,21
ST17,SKU04790,EliteHome Bath & Body 1L,Personal Care,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,11
ST17,SKU04807,CleanWave Coffee 100g,Beverages,0.0,0.0,0.0,20.355866666666667,0.8481611111111111,4.1551238837885,0.0,4.898979485566356,1,0,1,STOCKOUT,URGENT,21
ST17,SKU04822,HealthFirst Hair Care Family Pack,Personal Care,0.0,0.0,0.0,19.054,19.054,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,20
ST17,SKU04890,NovaFresh Chocolates Pack of 12,Snacks & Confectionery,0.0,0.0,0.0,17.055,17.055,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,18
ST18,SKU00220,PurePlus Women's Wear 100g,Apparel & Footwear,0.0,0.0,0.0,16.989333333333335,16.989333333333335,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,17
ST18,SKU00487,PurePlus Biscuits & Cookies 250ml,Snacks & Confectionery,0.0,0.0,0.0,22.2731,22.2731,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,23
ST18,SKU00511,EliteHome Chips & Crisps 500g,Snacks & Confectionery,0.0,0.0,0.0,3.0093333333333336,3.0093333333333336,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,4
ST18,SKU00628,EverydayPlus Soft Drinks Pack of 12,Beverages,0.0,33.0,9.0,25.326238095238093,25.326238095238093,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,33
ST18,SKU00719,SoftTouch Pest Control 1kg,Home Care,0.0,0.0,0.0,14.471577777777776,14.471577777777776,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,15
ST18,SKU00944,CityFresh Oral Care Pack of 12,Personal Care,0.0,0.0,0.0,12.791396825396829,12.791396825396829,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,13
ST18,SKU00966,ZestyCo Laundry 2kg,Home Care,0.0,0.0,0.0,28.507693939393945,0.7704782145782147,4.686636014047436,0.0,6.082762530298219,1,0,1,STOCKOUT,URGENT,29
ST18,SKU01141,BasicNeeds Chocolates Pack of 6,Snacks & Confectionery,0.0,0.0,0.0,3.1198,3.1198,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,4
ST18,SKU01172,PrimeCare Yogurt 250ml,Dairy & Bakery,0.0,0.0,0.0,20.08473333333333,20.08473333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,21
ST18,SKU01393,UrbanBite Juices 250ml,Beverages,0.0,0.0,0.0,8.970933333333333,8.970933333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9
ST18,SKU01607,NovaFresh Oral Care 500ml,Personal Care,0.0,0.0,0.0,21.202533333333328,21.202533333333328,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,22
ST18,SKU01662,FamilyChoice OTC Medicine Medium,Health & Wellness,0.0,55.0,26.0,5.024666666666667,5.024666666666667,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,55
ST18,SKU01763,BasicNeeds Pulses & Lentils 2kg,Grocery,0.0,0.0,0.0,29.49672857142857,29.49672857142857,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,30
ST18,SKU01807,PremiumSelect Frozen Vegetables 100g,Frozen Foods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,0
ST18,SKU01984,SunriseFoods Men's Grooming Large,Personal Care,0.0,0.0,0.0,13.99904761904762,13.99904761904762,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,14
ST18,SKU02134,UrbanBite Men's Wear Family Pack,Apparel & Footwear,0.0,0.0,0.0,16.078799999999998,16.078799999999998,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,17
ST18,SKU02216,BasicNeeds Bottled Water Small,Beverages,0.0,0.0,0.0,11.087068253968257,11.087068253968257,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,12
ST18,SKU02296,ValueChoice Home Decor Pack of 12,Home & Kitchen,0.0,0.0,0.0,26.302492063492064,26.302492063492064,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,27
ST18,SKU02335,PrimeCare Skin Care Pack of 12,Personal Care,0.0,0.0,0.0,22.864247619047617,22.864247619047617,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,23
ST18,SKU02371,DailyBest Laundry Large,Home Care,0.0,0.0,0.0,39.11946666666667,39.11946666666667,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,40
ST18,SKU02516,MetroBrand Frozen Meat 250g,Frozen Foods,0.0,0.0,0.0,9.0136,9.0136,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10
ST18,SKU03065,GreenValley Frozen Vegetables 1L,Frozen Foods,0.0,0.0,0.0,20.790233333333333,20.790233333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,21
ST18,SKU03218,BasicNeeds Butter & Ghee Family Pack,Dairy & Bakery,0.0,0.0,0.0,10.926666666666668,10.926666666666668,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,11
ST18,SKU03459,NovaFresh OTC Medicine 500ml,Health & Wellness,0.0,0.0,0.0,7.019799999999999,0.5849833333333333,1.735148499248535,0.0,2.9661503163882763,1,0,1,STOCKOUT,URGENT,8
ST18,SKU03480,MetroBrand Men's Wear 500g,Apparel & Footwear,0.0,0.0,0.0,7.969066666666666,7.969066666666666,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,8
ST18,SKU03544,CrispKing Eggs 250ml,Dairy & Bakery,0.0,0.0,0.0,26.24261428571427,26.24261428571427,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,27
ST18,SKU03681,BasicNeeds Home Decor Small,Home & Kitchen,0.0,0.0,0.0,2.99,2.99,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,3
ST18,SKU03690,EliteHome Writing Instruments Family Pack,Stationery & Office,0.0,0.0,0.0,4.014,0.13841379310344828,0.7453810874426863,0.0,5.385164807134505,1,0,1,STOCKOUT,URGENT,5
ST18,SKU03732,SparkleClean Chips & Crisps 2L,Snacks & Confectionery,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,3
ST18,SKU03808,HealthFirst Small Appliances 2kg,Electronics & Accessories,0.0,0.0,0.0,6.018933333333333,6.018933333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,7
ST18,SKU03938,CrispKing Writing Instruments 1L,Stationery & Office,0.0,0.0,0.0,10.829666666666666,10.829666666666666,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,11
ST18,SKU04082,FamilyChoice Notebooks 500ml,Stationery & Office,0.0,0.0,0.0,11.030133333333334,11.030133333333334,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,12
ST18,SKU04611,ValueChoice Writing Instruments Family Pack,Stationery & Office,0.0,0.0,0.0,18.0454,18.0454,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,19
ST18,SKU04656,ZestyCo Men's Wear Pack of 12,Apparel & Footwear,0.0,0.0,0.0,5.127166666666666,5.127166666666666,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,6
ST18,SKU04680,QuickBite Dishwashing 2kg,Home Care,0.0,0.0,0.0,13.943,13.943,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,14
ST18,SKU04746,SoftTouch Bath & Body 1kg,Personal Care,0.0,0.0,0.0,15.266488888888889,2.544414814814815,6.232517990274449,0.0,2.4494897427831783,1,0,1,STOCKOUT,URGENT,16
ST18,SKU04755,FreshFarm Namkeen 250ml,Snacks & Confectionery,0.0,0.0,0.0,20.202185714285715,20.202185714285715,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,21
ST18,SKU04805,EverydayPlus Oral Care 250ml,Personal Care,0.0,0.0,0.0,8.015733333333333,8.015733333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9
ST18,SKU04929,CrispKing Footwear 2kg,Apparel & Footwear,0.0,0.0,0.0,16.262066666666666,16.262066666666666,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,17
ST18,SKU04969,GoldenHarvest Storage & Containers 1L,Home & Kitchen,0.0,0.0,0.0,6.9943333333333335,0.6994333333333334,2.2118024047771034,0.0,3.162277660168379,1,0,1,STOCKOUT,URGENT,7
ST19,SKU00172,CityFresh Energy Drinks 500ml,Beverages,0.0,0.0,0.0,19.564338095238103,19.564338095238103,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,20
ST19,SKU00195,SparkleClean Cookware Small,Home & Kitchen,0.0,0.0,0.0,25.817260317460317,1.8440900226757369,4.811902952794155,0.0,2.609364452724592,1,0,1,STOCKOUT,URGENT,26
ST19,SKU00246,CleanWave Cookware Medium,Home & Kitchen,0.0,0.0,0.0,25.03554920634921,25.03554920634921,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,26
ST19,SKU00537,SparkleClean Bath & Body 500ml,Personal Care,0.0,0.0,0.0,15.1578,15.1578,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,16
ST19,SKU00600,QuickBite Soft Drinks 2L,Beverages,0.0,0.0,0.0,6.975333333333334,6.975333333333334,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,7
ST19,SKU00687,EverydayPlus Footwear Medium,Apparel & Footwear,0.0,0.0,0.0,9.001,9.001,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10
ST19,SKU00759,NatureBlend Bath & Body Pack of 6,Personal Care,0.0,0.0,0.0,14.205333333333332,14.205333333333332,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,15
ST19,SKU00950,EverydayPlus Dishwashing Pack of 12,Home Care,0.0,0.0,0.0,9.986,9.986,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10
ST19,SKU01073,EverydayPlus Office Supplies Pack of 6,Stationery & Office,0.0,0.0,0.0,5.032666666666666,5.032666666666666,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,6
ST19,SKU01367,PrimeCare Dishwashing Pack of 6,Home Care,0.0,0.0,0.0,6.035999999999999,6.035999999999999,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,7
ST19,SKU01379,BasicNeeds Sugar & Salt Large,Grocery,0.0,0.0,0.0,1.0593333333333332,1.0593333333333332,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,2
ST19,SKU01438,GreenValley Cooking Oil 100g,Grocery,0.0,0.0,0.0,3.014,3.014,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,4
ST19,SKU01667,EliteHome Candy Medium,Snacks & Confectionery,0.0,0.0,0.0,23.437409523809517,23.437409523809517,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,24
ST19,SKU01769,ZestyCo Laundry Pack of 12,Home Care,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,3
ST19,SKU01791,FreshFarm Coffee 2kg,Beverages,0.0,0.0,0.0,30.580033333333315,30.580033333333315,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,31
ST19,SKU01892,CityFresh Storage & Containers Pack of 6,Home & Kitchen,0.0,0.0,0.0,32.442385714285706,32.442385714285706,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,33
ST19,SKU01928,CrispKing Laundry 250g,Home Care,0.0,0.0,0.0,8.011333333333333,8.011333333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9
ST19,SKU01964,UrbanBite Storage & Containers Pack of 12,Home & Kitchen,0.0,0.0,0.0,20.518833333333333,20.518833333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,21
ST19,SKU02020,DailyBest Office Supplies Medium,Stationery & Office,0.0,0.0,0.0,5.424422222222221,5.424422222222221,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,6
ST19,SKU02198,PrimeCare Women's Wear 500g,Apparel & Footwear,0.0,0.0,0.0,12.4726,12.4726,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,13
ST19,SKU02411,SoftTouch Ice Cream 2kg,Frozen Foods,0.0,0.0,0.0,3.0974,3.0974,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,4
ST19,SKU02458,UrbanBite Cheese 1kg,Dairy & Bakery,0.0,0.0,0.0,13.767,13.767,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,14
ST19,SKU02481,NovaFresh Notebooks 250ml,Stationery & Office,0.0,0.0,0.0,13.958,13.958,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,14
ST19,SKU02484,MetroBrand Frozen Meat Medium,Frozen Foods,0.0,93.0,46.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,93
ST19,SKU02488,SunriseFoods Small Appliances Small,Electronics & Accessories,0.0,0.0,0.0,23.531133333333337,23.531133333333337,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,24
ST19,SKU02504,PremiumSelect Hair Care Pack of 12,Personal Care,0.0,0.0,0.0,14.762733333333331,14.762733333333331,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,15
ST19,SKU02540,FreshFarm Office Supplies Small,Stationery & Office,0.0,0.0,0.0,10.921333333333337,10.921333333333337,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,11
ST19,SKU02607,GoldenHarvest Cookware Pack of 6,Home & Kitchen,0.0,0.0,0.0,21.10638571428571,21.10638571428571,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,22
ST19,SKU02714,EverydayPlus First Aid 2kg,Health & Wellness,0.0,0.0,0.0,10.866066666666669,10.866066666666669,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,11
ST19,SKU02949,NatureBlend Chips & Crisps Pack of 6,Snacks & Confectionery,0.0,0.0,0.0,6.0036000000000005,6.0036000000000005,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,7
ST19,SKU03094,FreshFarm Ready Meals Family Pack,Frozen Foods,0.0,0.0,0.0,6.955333333333333,6.955333333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,7
ST19,SKU03345,DailyBest Notebooks Family Pack,Stationery & Office,0.0,0.0,0.0,9.009666666666668,9.009666666666668,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10
ST19,SKU03413,DailyBest Pest Control 1kg,Home Care,0.0,0.0,0.0,20.7484126984127,20.7484126984127,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,21
ST19,SKU03513,EliteHome Writing Instruments 500ml,Stationery & Office,0.0,0.0,0.0,18.047161904761907,18.047161904761907,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,19
ST19,SKU03585,PureLife Eggs 500ml,Dairy & Bakery,0.0,0.0,0.0,24.74012063492064,24.74012063492064,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,25
ST19,SKU03766,ValueChoice Flour & Atta 500g,Grocery,0.0,0.0,0.0,10.965666666666666,10.965666666666666,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,11
ST19,SKU03781,SmartBuy Small Appliances 1kg,Electronics & Accessories,0.0,0.0,0.0,3.2396857142857143,3.2396857142857143,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,4
ST19,SKU03876,NovaFresh Energy Drinks 1kg,Beverages,0.0,95.0,25.0,18.903666666666663,18.903666666666663,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,95
ST19,SKU03938,CrispKing Writing Instruments 1L,Stationery & Office,0.0,0.0,0.0,6.023711111111112,6.023711111111112,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,7
ST19,SKU04008,GreenValley Butter & Ghee 250g,Dairy & Bakery,0.0,0.0,0.0,18.806914285714296,18.806914285714296,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,19
ST19,SKU04105,BasicNeeds Men's Grooming 100g,Personal Care,0.0,94.0,39.0,13.0082,13.0082,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,94
ST19,SKU04190,NovaFresh Frozen Meat Large,Frozen Foods,0.0,0.0,0.0,8.802133333333336,8.802133333333336,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9
ST19,SKU04214,EverydayPlus Notebooks 100g,Stationery & Office,0.0,0.0,0.0,54.50857619047618,54.50857619047618,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,55
ST19,SKU04349,CityFresh Candy Pack of 6,Snacks & Confectionery,0.0,0.0,0.0,3.1762,3.1762,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,4
ST19,SKU04419,UrbanBite Butter & Ghee 250g,Dairy & Bakery,0.0,0.0,0.0,5.9944000000000015,5.9944000000000015,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,6
ST19,SKU04422,SmartBuy Energy Drinks Pack of 6,Beverages,0.0,0.0,0.0,22.812866666666665,22.812866666666665,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,23
ST19,SKU04463,NovaFresh Men's Wear 1L,Apparel & Footwear,0.0,0.0,0.0,17.318,17.318,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,18
ST19,SKU04514,FamilyChoice Hair Care 1kg,Personal Care,0.0,0.0,0.0,9.609766666666667,9.609766666666667,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10
ST19,SKU04865,PureLife OTC Medicine 1kg,Health & Wellness,0.0,0.0,0.0,17.5263,17.5263,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,18
ST19,SKU04932,NatureBlend Frozen Vegetables 100g,Frozen Foods,0.0,0.0,0.0,11.958333333333336,11.958333333333336,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,12
ST19,SKU04938,CityFresh Biscuits & Cookies Pack of 6,Snacks & Confectionery,0.0,0.0,0.0,5.115666666666668,5.115666666666668,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,6
ST20,SKU00101,EliteHome Chips & Crisps 250ml,Snacks & Confectionery,0.0,0.0,0.0,9.32892380952381,9.32892380952381,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10
ST20,SKU00175,MetroBrand Office Supplies Large,Stationery & Office,0.0,0.0,0.0,20.93730476190477,20.93730476190477,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,21
ST20,SKU00193,PremiumSelect First Aid 1kg,Health & Wellness,0.0,0.0,0.0,22.426728571428573,22.426728571428573,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,23
ST20,SKU00195,SparkleClean Cookware Small,Home & Kitchen,0.0,0.0,0.0,3.0541619047619046,3.0541619047619046,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,4
ST20,SKU00260,HomeStyle Spices & Seasoning 500ml,Grocery,0.0,0.0,0.0,17.8644,17.8644,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,18
ST20,SKU00293,CleanWave Energy Drinks 2L,Beverages,0.0,0.0,0.0,7.975019047619047,0.7250017316017315,2.4045587160808948,0.0,3.3166247903554,1,0,1,STOCKOUT,URGENT,8
ST20,SKU00304,UrbanBite Spices & Seasoning 250g,Grocery,0.0,0.0,0.0,8.006333333333334,8.006333333333334,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9
