store_id,sku_id,sku_name,category,subcategory,brand,forecast_total_demand,forecast_average_daily_demand,forecast_demand_std,forecast_days,stock_on_hand,reorder_point,safety_stock,days_of_forecast_coverage,stock_above_reorder,stock_above_safety,stockout_risk_flag,overstock_risk_flag,demand_volatility_flag,inventory_status,replenishment_priority,recommended_order_quantity,unit_price,cost_price,inventory_cost_value,inventory_retail_value,estimated_replenishment_cost,estimated_replenishment_retail_value,last_restock_date
ST13,SKU02920,EverydayPlus Rice & Grains 500ml,Grocery,Rice & Grains,EverydayPlus,35.17651428571428,35.17651428571428,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,36,68.47,48.34,0.0,0.0,1740.2400000000002,2464.92,
ST13,SKU03007,PrimeCare Men's Wear Small,Apparel & Footwear,Men's Wear,PrimeCare,8.093666666666666,8.093666666666666,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9,2447.79,1787.31,0.0,0.0,16085.789999999999,22030.11,
ST13,SKU03110,PureLife Men's Grooming Pack of 6,Personal Care,Men's Grooming,PureLife,30.13577142857143,30.13577142857143,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,31,304.91,183.97,0.0,0.0,5703.07,9452.210000000001,
ST13,SKU03246,GreenValley Footwear 1kg,Apparel & Footwear,Footwear,GreenValley,36.23083809523809,36.23083809523809,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,37,2508.18,1930.04,0.0,0.0,71411.48,92802.65999999999,
ST13,SKU03265,EverydayPlus OTC Medicine Large,Health & Wellness,OTC Medicine,EverydayPlus,13.973866666666666,13.973866666666666,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,14,616.83,410.65,0.0,0.0,5749.099999999999,8635.62,
ST13,SKU03342,DailyBest Vitamins & Supplements 2L,Health & Wellness,Vitamins & Supplements,DailyBest,3.075,3.075,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,4,445.26,323.52,0.0,0.0,1294.08,1781.04,
ST13,SKU03361,PremiumSelect Office Supplies 500g,Stationery & Office,Office Supplies,PremiumSelect,24.3564380952381,24.3564380952381,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,25,296.27,193.97,0.0,0.0,4849.25,7406.75,
ST13,SKU03696,PrimeCare Air Fresheners 2L,Home Care,Air Fresheners,PrimeCare,34.96984444444445,2.6899880341880342,9.698889787649536,13,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,STOCKOUT,URGENT,35,211.56,133.14,0.0,0.0,4659.9,7404.6,
ST13,SKU03895,BasicNeeds Men's Grooming Medium,Personal Care,Men's Grooming,BasicNeeds,4.015333333333333,4.015333333333333,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,5,173.56,120.6,0.0,0.0,603.0,867.8,
ST13,SKU03908,NutriPlus Frozen Vegetables Medium,Frozen Foods,Frozen Vegetables,NutriPlus,15.232680952380951,15.232680952380951,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,16,951.93,748.46,0.0,0.0,11975.36,15230.88,
ST13,SKU04183,CleanWave Storage & Containers 2kg,Home & Kitchen,Storage & Containers,CleanWave,7.028,7.028,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,8,764.94,542.92,0.0,0.0,4343.36,6119.52,
ST13,SKU04190,NovaFresh Frozen Meat Large,Frozen Foods,Frozen Meat,NovaFresh,19.04812857142857,1.1905080357142857,4.762032142857143,16,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,STOCKOUT,URGENT,20,272.17,187.74,0.0,0.0,3754.8,5443.400000000001,
ST13,SKU04322,HealthFirst Home Decor 2L,Home & Kitchen,Home Decor,HealthFirst,12.012666666666666,0.572031746031746,2.621378776108231,21,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,STOCKOUT,URGENT,13,511.19,313.04,0.0,0.0,4069.5200000000004,6645.47,
ST13,SKU04453,TrueTaste Milk 2L,Dairy & Bakery,Milk,TrueTaste,36.76607619047618,1.6711852813852808,7.838553781394473,22,0.0,52.0,11.0,0.0,-52.0,-11.0,1,0,1,STOCKOUT,URGENT,52,265.58,209.09,0.0,0.0,10872.68,13810.16,2025-08-30
ST13,SKU04669,MetroBrand Frozen Meat Medium,Frozen Foods,Frozen Meat,MetroBrand,7.023733333333333,7.023733333333333,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,8,508.26,405.96,0.0,0.0,3247.68,4066.08,
ST13,SKU04743,TrueTaste Rice & Grains Small,Grocery,Rice & Grains,TrueTaste,9.997333333333332,9.997333333333332,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10,385.89,291.98,0.0,0.0,2919.8,3858.8999999999996,
ST13,SKU04820,FreshFarm Women's Wear Pack of 6,Apparel & Footwear,Women's Wear,FreshFarm,17.111747619047623,17.111747619047623,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,18,1659.68,1140.14,0.0,0.0,20522.52,29874.24,
ST13,SKU04974,FreshFarm Mobile Accessories 1L,Electronics & Accessories,Mobile Accessories,FreshFarm,9.99,9.99,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10,1576.81,905.34,0.0,0.0,9053.4,15768.099999999999,
ST13,SKU04980,FreshFarm OTC Medicine 2L,Health & Wellness,OTC Medicine,FreshFarm,3.0030666666666668,3.0030666666666668,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,4,1147.16,785.92,0.0,0.0,3143.68,4588.64,
ST13,SKU04999,NovaFresh Oral Care 1L,Personal Care,Oral Care,NovaFresh,17.821466666666666,17.821466666666666,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,18,336.69,262.34,0.0,0.0,4722.12,6060.42,
ST14,SKU00166,EliteHome First Aid Small,Health & Wellness,First Aid,EliteHome,23.267719047619053,23.267719047619053,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,24,830.77,621.98,0.0,0.0,14927.52,19938.48,
ST14,SKU00361,EliteHome Writing Instruments 100g,Stationery & Office,Writing Instruments,EliteHome,23.94244444444444,23.94244444444444,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,24,150.12,119.9,0.0,0.0,2877.6000000000004,3602.88,
ST14,SKU00658,UrbanBite Energy Drinks Pack of 6,Beverages,Energy Drinks,UrbanBite,33.948269841269834,33.948269841269834,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,34,151.65,108.37,0.0,0.0,3684.58,5156.1,
ST14,SKU00684,NovaFresh Juices Large,Beverages,Juices,NovaFresh,4.012,4.012,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,5,116.87,71.7,0.0,0.0,358.5,584.35,
ST14,SKU00698,NovaFresh Spices & Seasoning 2L,Grocery,Spices & Seasoning,NovaFresh,5.0,5.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,5,231.37,150.07,0.0,0.0,750.3499999999999,1156.85,
ST14,SKU00715,BasicNeeds Home Decor Small,Home & Kitchen,Home Decor,BasicNeeds,15.994,15.994,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,16,1566.97,947.23,0.0,0.0,15155.68,25071.52,
ST14,SKU00879,CleanWave Ice Cream 1kg,Frozen Foods,Ice Cream,CleanWave,19.862161904761905,19.862161904761905,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,20,655.37,518.83,0.0,0.0,10376.6,13107.4,
ST14,SKU00917,PremiumSelect Writing Instruments Medium,Stationery & Office,Writing Instruments,PremiumSelect,13.996,13.996,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,14,182.25,105.35,0.0,0.0,1474.8999999999999,2551.5,
ST14,SKU00944,CityFresh Oral Care Pack of 12,Personal Care,Oral Care,CityFresh,4.7354047619047615,4.7354047619047615,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,5,717.92,538.0,0.0,0.0,2690.0,3589.6,
ST14,SKU00967,CleanWave Office Supplies Large,Stationery & Office,Office Supplies,CleanWave,15.012333333333332,15.012333333333332,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,16,64.98,45.29,0.0,0.0,724.64,1039.68,
ST14,SKU01030,NutriPlus Sugar & Salt 250g,Grocery,Sugar & Salt,NutriPlus,25.90020476190477,25.90020476190477,0.0,1,0.0,24.0,7.0,0.0,-24.0,-7.0,1,0,0,STOCKOUT,URGENT,26,224.5,155.47,0.0,0.0,4042.22,5837.0,2025-08-11
ST14,SKU01074,SparkleClean Vitamins & Supplements 1kg,Health & Wellness,Vitamins & Supplements,SparkleClean,14.272557142857142,14.272557142857142,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,15,287.03,183.1,0.0,0.0,2746.5,4305.45,
ST14,SKU01250,PurePlus Yogurt 1kg,Dairy & Bakery,Yogurt,PurePlus,15.004,15.004,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,16,56.55,34.75,0.0,0.0,556.0,904.8,
ST14,SKU01379,BasicNeeds Sugar & Salt Large,Grocery,Sugar & Salt,BasicNeeds,8.032399999999999,8.032399999999999,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9,193.26,107.81,0.0,0.0,970.29,1739.34,
ST14,SKU01383,NatureBlend Writing Instruments Pack of 6,Stationery & Office,Writing Instruments,NatureBlend,7.160044444444446,7.160044444444446,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,8,201.63,146.11,0.0,0.0,1168.88,1613.04,
ST14,SKU01412,CityFresh Bread 1L,Dairy & Bakery,Bread,CityFresh,3.999333333333333,3.999333333333333,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,4,193.3,117.38,0.0,0.0,469.52,773.2,
ST14,SKU01415,HomeStyle Frozen Vegetables 500ml,Frozen Foods,Frozen Vegetables,HomeStyle,26.822199999999995,26.822199999999995,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,27,621.27,455.67,0.0,0.0,12303.09,16774.29,
ST14,SKU01632,NatureBlend Skin Care Pack of 12,Personal Care,Skin Care,NatureBlend,7.979133333333333,7.979133333333333,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,8,354.51,274.81,0.0,0.0,2198.48,2836.08,
ST14,SKU01641,PureLife OTC Medicine 100g,Health & Wellness,OTC Medicine,PureLife,6.040333333333334,6.040333333333334,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,7,759.85,573.41,0.0,0.0,4013.87,5318.95,
ST14,SKU01712,CityFresh Bread 100g,Dairy & Bakery,Bread,CityFresh,19.00596507936508,19.00596507936508,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,20,264.48,163.74,0.0,0.0,3274.8,5289.6,
ST14,SKU01726,SoftTouch Juices Small,Beverages,Juices,SoftTouch,16.169533333333337,16.169533333333337,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,17,126.0,95.43,0.0,0.0,1622.3100000000002,2142.0,
ST14,SKU01826,SoftTouch Spices & Seasoning 100g,Grocery,Spices & Seasoning,SoftTouch,28.056612698412685,28.056612698412685,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,29,156.74,89.43,0.0,0.0,2593.4700000000003,4545.46,
ST14,SKU01934,NovaFresh Batteries 100g,Electronics & Accessories,Batteries,NovaFresh,11.012666666666666,11.012666666666666,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,12,671.56,532.12,0.0,0.0,6385.4400000000005,8058.719999999999,
ST14,SKU01938,CityFresh Vitamins & Supplements Family Pack,Health & Wellness,Vitamins & Supplements,CityFresh,7.990666666666666,7.990666666666666,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,8,1070.48,614.78,0.0,0.0,4918.24,8563.84,
ST14,SKU02022,BasicNeeds Small Appliances 250ml,Electronics & Accessories,Small Appliances,BasicNeeds,8.997038095238096,8.997038095238096,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9,1330.54,959.35,0.0,0.0,8634.15,11974.86,
ST14,SKU02050,UrbanBite Chocolates 500ml,Snacks & Confectionery,Chocolates,UrbanBite,10.952666666666666,10.952666666666666,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,11,90.73,60.97,0.0,0.0,670.67,998.0300000000001,
ST14,SKU02160,PrimeCare Frozen Meat 250ml,Frozen Foods,Frozen Meat,PrimeCare,15.982733333333336,15.982733333333336,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,16,305.2,202.78,0.0,0.0,3244.48,4883.2,
ST14,SKU02687,GreenValley Writing Instruments 500g,Stationery & Office,Writing Instruments,GreenValley,8.983866666666668,8.983866666666668,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9,96.25,70.81,0.0,0.0,637.29,866.25,
ST14,SKU02720,EliteHome Chocolates Medium,Snacks & Confectionery,Chocolates,EliteHome,8.000666666666667,8.000666666666667,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9,139.98,77.25,0.0,0.0,695.25,1259.82,
ST14,SKU02775,ZestyCo Laundry 2kg,Home Care,Laundry,ZestyCo,14.068066666666668,14.068066666666668,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,15,163.46,122.92,0.0,0.0,1843.8,2451.9,
ST14,SKU02777,SparkleClean OTC Medicine 1L,Health & Wellness,OTC Medicine,SparkleClean,3.9456666666666655,3.9456666666666655,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,4,702.45,475.83,0.0,0.0,1903.32,2809.8,
ST14,SKU02885,SmartBuy Coffee 250g,Beverages,Coffee,SmartBuy,18.04133333333333,18.04133333333333,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,19,118.94,84.58,0.0,0.0,1607.02,2259.86,
ST14,SKU02948,SparkleClean Butter & Ghee Family Pack,Dairy & Bakery,Butter & Ghee,SparkleClean,9.006666666666666,9.006666666666666,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10,367.9,224.46,0.0,0.0,2244.6,3679.0,
ST14,SKU02994,MetroBrand Ice Cream 2kg,Frozen Foods,Ice Cream,MetroBrand,20.11904761904762,20.11904761904762,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,21,708.55,479.24,0.0,0.0,10064.04,14879.55,
ST14,SKU03039,CityFresh Rice & Grains 250g,Grocery,Rice & Grains,CityFresh,2.003,2.003,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,3,135.27,76.02,0.0,0.0,228.06,405.81000000000006,
ST14,SKU03123,SunriseFoods Vitamins & Supplements 250g,Health & Wellness,Vitamins & Supplements,SunriseFoods,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,0,356.02,277.98,0.0,0.0,0.0,0.0,
ST14,SKU03238,BasicNeeds Small Appliances 1kg,Electronics & Accessories,Small Appliances,BasicNeeds,10.059333333333331,10.059333333333331,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,11,1110.29,769.01,0.0,0.0,8459.11,12213.189999999999,
ST14,SKU03324,NovaFresh Storage & Containers 250ml,Home & Kitchen,Storage & Containers,NovaFresh,5.968111111111111,5.968111111111111,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,6,1776.24,995.04,0.0,0.0,5970.24,10657.44,
ST14,SKU03355,NovaFresh Rice & Grains 2L,Grocery,Rice & Grains,NovaFresh,22.060404761904763,22.060404761904763,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,23,127.47,87.11,0.0,0.0,2003.53,2931.81,
ST14,SKU03396,EverydayPlus OTC Medicine Large,Health & Wellness,OTC Medicine,EverydayPlus,25.01775238095238,25.01775238095238,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,26,661.74,507.86,0.0,0.0,13204.36,17205.24,
ST14,SKU03902,MetroBrand Oral Care 2L,Personal Care,Oral Care,MetroBrand,8.858,8.858,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9,342.12,198.42,0.0,0.0,1785.78,3079.08,
ST14,SKU04258,CityFresh Biscuits & Cookies 2kg,Snacks & Confectionery,Biscuits & Cookies,CityFresh,6.961333333333333,6.961333333333333,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,7,47.15,33.47,0.0,0.0,234.29,330.05,
ST14,SKU04299,MetroBrand Ready Meals 2kg,Frozen Foods,Ready Meals,MetroBrand,7.012666666666667,7.012666666666667,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,8,677.46,475.98,0.0,0.0,3807.84,5419.68,
ST14,SKU04347,PremiumSelect Butter & Ghee 500ml,Dairy & Bakery,Butter & Ghee,PremiumSelect,22.95734285714286,22.95734285714286,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,23,305.95,202.93,0.0,0.0,4667.39,7036.849999999999,
ST14,SKU04727,DailyBest Men's Grooming Pack of 12,Personal Care,Men's Grooming,DailyBest,0.0008,0.0008,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,1,491.3,319.75,0.0,0.0,319.75,491.3,
ST14,SKU04954,PureLife Surface Cleaners 100g,Home Care,Surface Cleaners,PureLife,8.167385714285713,8.167385714285713,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9,374.72,243.5,0.0,0.0,2191.5,3372.4800000000005,
ST14,SKU04971,FamilyChoice Kids Wear Small,Apparel & Footwear,Kids Wear,FamilyChoice,4.182,4.182,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,5,1795.74,1335.08,0.0,0.0,6675.4,8978.7,
ST15,SKU00046,QuickBite Bottled Water Pack of 12,Beverages,Bottled Water,QuickBite,6.978666666666667,6.978666666666667,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,7,154.0,120.46,0.0,0.0,843.2199999999999,1078.0,
ST15,SKU00059,TrueTaste Butter & Ghee 500ml,Dairy & Bakery,Butter & Ghee,TrueTaste,7.993,7.993,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,8,122.45,95.47,0.0,0.0,763.76,979.6,
ST15,SKU00060,BasicNeeds Men's Wear Large,Apparel & Footwear,Men's Wear,BasicNeeds,9.955933333333334,9.955933333333334,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10,724.16,476.15,0.0,0.0,4761.5,7241.599999999999,
ST15,SKU00263,CityFresh Bread 500g,Dairy & Bakery,Bread,CityFresh,18.14455873015873,18.14455873015873,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,19,443.51,327.3,0.0,0.0,6218.7,8426.69,
ST15,SKU01006,PureLife First Aid 1kg,Health & Wellness,First Aid,PureLife,20.06288253968254,20.06288253968254,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,21,416.38,241.15,0.0,0.0,5064.150000000001,8743.98,
ST15,SKU01086,PremiumSelect Bath & Body 250ml,Personal Care,Bath & Body,PremiumSelect,15.971666666666664,3.194333333333333,5.616615904815124,5,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,STOCKOUT,URGENT,16,123.82,91.34,0.0,0.0,1461.44,1981.12,
ST15,SKU01162,CrispKing Hair Care Family Pack,Personal Care,Hair Care,CrispKing,21.03701587301588,21.03701587301588,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,22,154.8,85.18,0.0,0.0,1873.96,3405.6000000000004,
ST15,SKU01370,PurePlus Laundry 2L,Home Care,Laundry,PurePlus,22.95195238095238,22.95195238095238,0.0,1,0.0,39.0,9.0,0.0,-39.0,-9.0,1,0,0,STOCKOUT,URGENT,39,195.01,123.07,0.0,0.0,4799.73,7605.389999999999,2025-09-11
ST15,SKU01405,PureLife Surface Cleaners Medium,Home Care,Surface Cleaners,PureLife,47.7495873015873,47.7495873015873,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,48,579.34,361.03,0.0,0.0,17329.44,27808.32,
ST15,SKU01642,HealthFirst Home Decor 2L,Home & Kitchen,Home Decor,HealthFirst,8.068666666666665,8.068666666666665,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9,2898.52,1608.12,0.0,0.0,14473.079999999998,26086.68,
ST15,SKU01701,SunriseFoods Cooking Oil 2kg,Grocery,Cooking Oil,SunriseFoods,14.077733333333333,14.077733333333333,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,15,420.92,307.94,0.0,0.0,4619.1,6313.8,
ST15,SKU02158,FreshFarm Juices 250g,Beverages,Juices,FreshFarm,25.924676190476184,25.924676190476184,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,26,96.52,71.06,0.0,0.0,1847.56,2509.52,
ST15,SKU02459,CleanWave Frozen Meat 250ml,Frozen Foods,Frozen Meat,CleanWave,9.997133333333334,9.997133333333334,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10,323.12,201.43,0.0,0.0,2014.3000000000002,3231.2,
ST15,SKU02594,PurePlus Notebooks Large,Stationery & Office,Notebooks,PurePlus,9.916231746031748,9.916231746031748,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10,71.91,44.0,0.0,0.0,440.0,719.0999999999999,
ST15,SKU02667,EverydayPlus Batteries Large,Electronics & Accessories,Batteries,EverydayPlus,5.036666666666667,5.036666666666667,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,6,1192.04,921.17,0.0,0.0,5527.0199999999995,7152.24,
ST15,SKU03087,NatureBlend Men's Grooming Family Pack,Personal Care,Men's Grooming,NatureBlend,6.994066666666667,6.994066666666667,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,7,330.63,214.82,0.0,0.0,1503.74,2314.41,
ST15,SKU03138,CleanWave Biscuits & Cookies Pack of 12,Snacks & Confectionery,Biscuits & Cookies,CleanWave,18.007066666666667,18.007066666666667,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,19,99.25,63.21,0.0,0.0,1200.99,1885.75,
ST15,SKU03142,DailyBest Dishwashing Pack of 12,Home Care,Dishwashing,DailyBest,2.016,2.016,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,3,315.7,207.99,0.0,0.0,623.97,947.0999999999999,
ST15,SKU03239,SoftTouch Yogurt Pack of 12,Dairy & Bakery,Yogurt,SoftTouch,8.440204761904763,8.440204761904763,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9,165.27,131.27,0.0,0.0,1181.43,1487.43,
ST15,SKU03392,CleanWave Ready Meals 100g,Frozen Foods,Ready Meals,CleanWave,29.349133333333334,29.349133333333334,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,30,1170.37,929.36,0.0,0.0,27880.8,35111.1,
ST15,SKU03451,SunriseFoods Pest Control 2kg,Home Care,Pest Control,SunriseFoods,5.004666666666667,5.004666666666667,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,6,145.02,95.27,0.0,0.0,571.62,870.1200000000001,
ST15,SKU03588,QuickBite Frozen Vegetables Small,Frozen Foods,Frozen Vegetables,QuickBite,6.072666666666667,6.072666666666667,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,7,609.28,363.93,0.0,0.0,2547.51,4264.96,
ST15,SKU03622,NatureBlend Yogurt 1L,Dairy & Bakery,Yogurt,NatureBlend,24.627314285714284,24.627314285714284,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,25,288.6,193.42,0.0,0.0,4835.5,7215.000000000001,
ST15,SKU03632,NutriPlus Biscuits & Cookies Pack of 6,Snacks & Confectionery,Biscuits & Cookies,NutriPlus,3.0,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,3,87.25,61.65,0.0,0.0,184.95,261.75,
ST15,SKU03735,MetroBrand Soft Drinks 1L,Beverages,Soft Drinks,MetroBrand,21.93273333333333,21.93273333333333,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,22,128.98,91.36,0.0,0.0,2009.92,2837.56,
ST15,SKU03782,ValueChoice Rice & Grains 1kg,Grocery,Rice & Grains,ValueChoice,16.354,1.0902666666666667,2.8772064692452415,15,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,STOCKOUT,URGENT,17,58.53,44.84,0.0,0.0,762.2800000000001,995.01,
ST15,SKU04030,ZestyCo Pest Control 500g,Home Care,Pest Control,ZestyCo,34.84442857142858,34.84442857142858,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,35,327.86,245.15,0.0,0.0,8580.25,11475.1,
ST15,SKU04610,CleanWave Batteries 250ml,Electronics & Accessories,Batteries,CleanWave,51.39469841269842,51.39469841269842,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,52,2079.89,1184.44,0.0,0.0,61590.880000000005,108154.28,
ST15,SKU04931,EverydayPlus Milk Family Pack,Dairy & Bakery,Milk,EverydayPlus,16.923747619047624,16.923747619047624,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,17,321.18,227.66,0.0,0.0,3870.22,5460.06,
