store_id,sku_id,stock_on_hand,reorder_point,safety_stock,last_restock_date
ST02,SKU02507,64,40,15,2025-12-14
ST24,SKU00736,20,38,13,2025-12-08
ST02,SKU00752,53,76,18,2025-12-27
ST19,SKU02554,16,46,22,2025-11-19
ST27,SKU01725,36,25,6,2025-11-13
ST15,SKU03924,118,70,27,2025-12-29
ST27,SKU02264,7,76,24,2025-12-10
ST26,SKU01943,8,28,12,2025-11-28
ST24,SKU03628,242,93,44,2025-12-12
ST02,SKU01319,149,77,18,2025-11-23
ST17,SKU04923,62,21,9,2025-12-25
ST10,SKU02074,82,62,19,2025-11-19
ST13,SKU03434,46,79,19,2025-11-18
ST27,SKU00267,231,99,37,2025-11-24
ST18,SKU03409,18,25,12,2025-12-03
ST08,SKU01057,39,28,10,2025-11-08
ST03,SKU01280,73,52,21,2025-12-28
ST25,SKU01924,68,26,8,2025-11-23
ST30,SKU00802,39,33,7,2025-12-15
ST01,SKU03731,69,30,7,2025-11-06
ST16,SKU04098,148,68,26,2025-11-12
ST06,SKU04449,155,60,27,2025-12-11
ST28,SKU01601,97,60,29,2025-12-09
ST18,SKU02812,91,67,24,2025-11-23
ST25,SKU03228,65,52,11,2025-12-25
ST07,SKU02389,49,54,12,2025-12-05
ST04,SKU03865,125,46,15,2025-12-01
ST27,SKU03078,135,68,25,2025-11-26
ST09,SKU00795,54,39,11,2025-12-27
ST02,SKU00182,52,86,29,2025-12-22
ST28,SKU00843,65,67,31,2025-11-16
ST10,SKU02325,213,90,39,2025-11-19
ST28,SKU01862,199,86,42,2025-11-21
ST15,SKU04042,70,32,13,2025-12-11
ST05,SKU02001,135,49,10,2025-11-07
ST10,SKU00327,53,53,17,2025-11-07
ST15,SKU01455,136,69,23,2025-11-22
ST21,SKU01101,26,28,9,2025-12-26
ST16,SKU00701,179,63,17,2025-11-26
ST20,SKU01631,89,47,17,2025-12-09
ST19,SKU03969,180,73,17,2025-11-02
ST01,SKU04521,12,74,32,2025-11-16
ST04,SKU01582,533,98,27,2025-05-19
ST02,SKU02287,127,59,15,2025-11-24
ST12,SKU04610,9,58,19,2025-12-02
ST25,SKU04049,45,26,6,2025-11-02
ST03,SKU04876,62,87,33,2025-11-14
ST14,SKU02167,99,34,14,2025-12-26
ST02,SKU04189,66,24,7,2025-11-14
ST11,SKU01915,341,70,15,2025-08-15
ST22,SKU03314,82,73,20,2025-12-04
ST15,SKU01012,25,34,14,2025-12-15
ST08,SKU02104,347,85,22,2025-05-07
ST10,SKU04781,236,79,17,2025-12-08
ST03,SKU04672,40,72,31,2025-12-28
ST24,SKU00227,246,86,27,2025-12-17
ST11,SKU02109,6,62,25,2025-12-13
ST16,SKU03279,104,45,21,2025-11-03
ST15,SKU01897,246,99,32,2025-12-08
ST06,SKU00539,72,88,28,2025-12-22
ST03,SKU02438,84,39,18,2025-12-12
ST11,SKU03616,64,39,15,2025-12-08
ST12,SKU00961,123,55,13,2025-12-20
ST27,SKU02458,113,89,36,2025-11-05
ST05,SKU04293,57,20,5,2025-11-25
ST29,SKU01730,109,65,19,2025-11-12
ST16,SKU00619,285,99,26,2025-11-17
ST01,SKU04538,81,28,12,2025-11-16
ST29,SKU03923,102,61,25,2025-12-28
ST12,SKU00972,358,92,38,2025-06-02
ST06,SKU03248,185,75,17,2025-11-08
ST26,SKU04046,47,52,21,2025-12-29
ST21,SKU03449,36,23,7,2025-12-20
ST10,SKU02203,0,20,9,2025-11-01
ST12,SKU03161,61,64,18,2025-11-03
ST27,SKU04703,66,50,25,2025-11-04
ST10,SKU02139,207,89,27,2025-11-10
ST06,SKU03413,79,54,15,2025-12-21
ST15,SKU03342,80,35,10,2025-12-23
ST21,SKU04448,46,75,36,2025-11-19
ST20,SKU01074,106,49,24,2025-11-22
ST02,SKU01456,119,47,20,2025-12-01
ST21,SKU03894,67,93,43,2025-12-30
ST01,SKU03478,202,82,16,2025-11-07
ST28,SKU02399,151,83,36,2025-11-29
ST24,SKU02379,140,100,29,2025-12-01
ST26,SKU04977,108,53,14,2025-12-17
ST04,SKU04096,88,41,12,2025-12-01
ST24,SKU02552,95,49,19,2025-12-28
ST06,SKU02398,39,21,6,2025-11-11
ST07,SKU01336,114,93,44,2025-11-03
ST04,SKU02621,181,85,25,2025-12-07
ST08,SKU03835,22,32,14,2025-11-19
ST03,SKU03425,0,54,27,2025-08-14
ST08,SKU01459,82,30,14,2025-11-03
ST19,SKU03125,149,64,24,2025-11-14
ST24,SKU04626,0,71,34,2025-09-25
ST01,SKU02969,161,69,30,2025-12-01
ST04,SKU02693,17,69,16,2025-11-29
ST25,SKU00919,60,50,24,2025-11-30
ST24,SKU03607,42,81,16,2025-12-02
ST21,SKU03287,179,91,19,2025-12-23
ST18,SKU00880,75,33,14,2025-12-30
ST04,SKU03663,100,86,34,2025-11-25
ST11,SKU04078,50,70,34,2025-12-30
ST20,SKU04446,82,88,26,2025-11-28
ST10,SKU01920,118,70,29,2025-12-05
ST15,SKU01424,6,50,12,2025-11-25
ST09,SKU02711,27,81,22,2025-11-08
ST26,SKU01667,247,84,23,2025-12-21
ST18,SKU00351,12,21,10,2025-11-17
ST29,SKU02664,117,73,32,2025-12-22
ST03,SKU04495,104,39,18,2025-11-19
ST02,SKU04616,78,30,10,2025-11-08
ST12,SKU03799,4,58,24,2025-11-10
ST27,SKU00472,33,46,23,2025-11-01
ST11,SKU00773,22,35,11,2025-12-19
ST14,SKU00280,117,52,12,2025-12-23
ST07,SKU02277,6,63,31,2025-12-14
ST04,SKU00542,21,86,31,2025-11-09
ST14,SKU04977,52,44,18,2025-12-12
ST04,SKU04538,113,51,14,2025-11-20
ST29,SKU01258,105,41,18,2025-12-31
ST05,SKU01786,17,65,31,2025-12-07
ST18,SKU02608,157,65,25,2025-11-02
ST25,SKU00338,1,91,40,2025-11-26
ST15,SKU03390,139,56,24,2025-11-19
ST04,SKU02343,39,85,41,2025-12-14
ST24,SKU03617,71,56,12,2025-11-05
ST10,SKU01590,17,45,11,2025-12-12
ST07,SKU03241,47,78,27,2025-11-04
ST08,SKU01828,76,35,15,2025-12-01
ST06,SKU03314,258,100,28,2025-11-10
ST09,SKU03299,184,85,36,2025-11-05
ST26,SKU01187,252,45,10,2025-06-07
ST19,SKU03324,19,46,13,2025-11-06
ST22,SKU01374,39,64,28,2025-12-12
ST26,SKU00819,19,65,23,2025-12-03
ST19,SKU04175,30,70,24,2025-11-13
ST21,SKU01270,106,36,13,2025-11-25
ST03,SKU00961,198,88,28,2025-12-22
ST17,SKU03651,112,55,13,2025-11-09
ST16,SKU02075,107,57,16,2025-12-08
ST21,SKU02949,111,47,16,2025-12-05
ST14,SKU02309,15,46,20,2025-12-04
ST02,SKU04959,91,34,9,2025-11-13
ST09,SKU03534,69,30,7,2025-12-02
ST23,SKU04398,58,76,34,2025-12-05
ST13,SKU03022,73,55,19,2025-11-06
ST12,SKU00915,25,76,27,2025-11-25
ST21,SKU00916,126,73,36,2025-11-02
ST19,SKU03667,37,23,5,2025-11-11
ST27,SKU01514,144,67,23,2025-12-03
ST30,SKU01644,223,75,23,2025-11-21
ST24,SKU03579,66,98,45,2025-12-07
ST12,SKU00875,133,78,19,2025-11-15
ST19,SKU04800,20,66,32,2025-11-23
ST10,SKU00810,126,81,39,2025-12-25
ST05,SKU02042,108,84,26,2025-12-31
ST15,SKU01306,35,34,8,2025-11-03
ST02,SKU04177,212,72,32,2025-11-28
ST06,SKU03363,90,53,14,2025-12-08
ST14,SKU02843,44,37,17,2025-11-22
ST20,SKU01950,38,58,28,2025-12-06
ST12,SKU01374,37,22,8,2025-11-07
ST22,SKU01416,28,20,5,2025-11-15
ST27,SKU03572,73,55,20,2025-12-06
ST07,SKU04532,382,66,21,2025-08-19
ST24,SKU02807,170,81,29,2025-12-07
ST01,SKU01681,56,24,9,2025-12-09
ST30,SKU03880,53,55,23,2025-11-22
ST02,SKU00268,101,68,18,2025-12-25
ST30,SKU02988,177,69,31,2025-12-01
ST29,SKU03341,187,100,28,2025-12-19
ST13,SKU02988,70,90,44,2025-11-23
ST08,SKU01974,8,34,12,2025-11-13
ST14,SKU02980,234,82,31,2025-12-17
ST21,SKU03507,41,38,11,2025-11-17
ST22,SKU01338,81,43,15,2025-11-14
ST15,SKU04297,107,98,47,2025-12-01
ST12,SKU00395,42,91,23,2025-11-09
ST13,SKU02690,4,29,10,2025-12-07
ST13,SKU04844,16,65,25,2025-12-09
ST27,SKU04419,95,50,17,2025-12-29
ST29,SKU00381,47,50,12,2025-11-26
ST11,SKU01383,150,58,19,2025-11-07
ST15,SKU01734,174,99,42,2025-11-14
ST10,SKU02793,70,61,22,2025-12-23
ST22,SKU03996,103,36,17,2025-11-27
ST17,SKU03967,166,83,41,2025-11-03
ST30,SKU01099,63,27,9,2025-12-20
ST09,SKU04008,39,44,19,2025-12-05
ST28,SKU00136,112,57,26,2025-12-10
ST04,SKU01150,3,34,16,2025-11-16
ST08,SKU04355,11,24,6,2025-12-10
ST22,SKU01642,75,49,17,2025-12-17
ST08,SKU02872,32,49,12,2025-11-04
ST04,SKU04648,54,36,13,2025-11-06
ST02,SKU00238,39,60,28,2025-11-08
ST23,SKU02703,100,67,22,2025-11-09
ST17,SKU02323,78,38,16,2025-11-28
ST15,SKU01567,406,78,17,2025-06-19
ST23,SKU03752,44,21,4,2025-11-12
ST07,SKU04378,145,58,15,2025-11-19
ST08,SKU01969,195,73,22,2025-12-13
ST01,SKU02884,67,95,41,2025-12-17
ST10,SKU04589,52,62,20,2025-12-15
ST03,SKU01165,6,43,17,2025-12-03
ST26,SKU02603,189,67,16,2025-12-09
ST06,SKU01145,159,58,19,2025-12-29
ST02,SKU01905,193,76,16,2025-12-18
ST15,SKU03854,64,32,10,2025-11-14
ST19,SKU00192,91,83,17,2025-12-12
ST06,SKU04139,56,30,6,2025-12-24
ST02,SKU01376,154,83,23,2025-11-09
ST25,SKU02088,43,21,9,2025-12-24
ST07,SKU03629,190,78,26,2025-12-05
ST09,SKU02433,75,83,38,2025-11-14
ST27,SKU04116,41,80,18,2025-11-13
ST24,SKU00400,90,68,29,2025-12-16
ST09,SKU01411,5,22,7,2025-11-07
ST20,SKU01124,79,92,30,2025-12-25
ST30,SKU02201,223,84,29,2025-12-14
ST07,SKU01361,50,31,10,2025-12-26
ST05,SKU03818,48,28,12,2025-11-28
ST23,SKU02757,143,76,22,2025-11-03
ST12,SKU01606,73,40,11,2025-12-24
ST23,SKU02989,66,54,23,2025-11-06
ST19,SKU04116,91,53,20,2025-11-18
ST04,SKU01237,212,93,37,2025-12-06
ST05,SKU01644,8,67,16,2025-11-17
ST01,SKU00926,19,32,10,2025-11-01
ST28,SKU01760,16,31,14,2025-12-03
ST10,SKU04044,4,75,29,2025-12-15
ST12,SKU01067,139,89,30,2025-12-12
ST12,SKU01617,81,88,40,2025-12-03
ST18,SKU04885,54,61,24,2025-11-08
ST14,SKU00478,121,49,24,2025-11-13
ST19,SKU01481,92,41,14,2025-11-12
ST17,SKU00248,77,42,10,2025-11-17
ST10,SKU03588,58,84,28,2025-11-02
ST18,SKU03846,63,98,38,2025-11-12
ST01,SKU01629,129,99,49,2025-12-14
ST30,SKU03814,193,73,21,2025-11-16
ST09,SKU01348,44,58,17,2025-11-07
ST29,SKU00377,147,69,29,2025-11-12
ST30,SKU02713,101,35,14,2025-12-10
ST23,SKU01230,183,64,24,2025-11-29
ST26,SKU02816,36,48,14,2025-12-30
ST02,SKU04957,13,26,7,2025-12-18
ST28,SKU03456,46,32,7,2025-11-21
ST28,SKU03685,219,88,29,2025-12-04
ST22,SKU01799,6,28,7,2025-12-11
ST08,SKU04252,75,39,17,2025-12-31
ST09,SKU00472,39,30,8,2025-11-23
ST06,SKU03934,15,95,25,2025-11-03
ST06,SKU00318,37,65,26,2025-11-24
ST15,SKU00178,127,60,23,2025-11-22
ST29,SKU04636,211,55,12,2025-05-16
ST17,SKU00639,52,50,22,2025-11-17
ST08,SKU01591,31,52,13,2025-12-11
ST28,SKU02828,258,93,23,2025-12-19
ST11,SKU02604,49,36,11,2025-12-28
ST01,SKU03691,159,90,22,2025-11-30
ST08,SKU02516,111,91,36,2025-11-03
ST16,SKU01833,12,33,9,2025-12-13
ST14,SKU03525,147,54,11,2025-12-23
ST14,SKU01637,137,99,42,2025-11-06
ST30,SKU04724,51,23,10,2025-12-24
ST13,SKU01208,27,24,11,2025-12-17
ST03,SKU00133,35,22,5,2025-11-02
ST14,SKU00154,46,41,12,2025-11-01
ST27,SKU00375,24,50,25,2025-11-15
ST09,SKU02733,73,62,26,2025-11-05
ST05,SKU01687,169,65,30,2025-12-07
ST24,SKU03674,39,27,8,2025-12-31
ST09,SKU04338,119,54,11,2025-11-15
ST07,SKU01468,60,64,13,2025-12-21
ST04,SKU00736,25,26,12,2025-11-19
ST29,SKU01077,11,65,24,2025-11-12
ST06,SKU01702,53,75,34,2025-11-13
ST06,SKU01937,31,25,11,2025-12-01
ST09,SKU03265,38,64,23,2025-12-17
ST21,SKU03678,70,26,11,2025-11-18
ST28,SKU04794,200,100,47,2025-12-20
ST28,SKU04481,103,86,40,2025-11-03
ST14,SKU03888,133,76,16,2025-11-30
ST01,SKU04403,161,63,25,2025-12-26
ST15,SKU04750,48,48,24,2025-12-24
ST08,SKU04307,82,87,36,2025-11-11
ST21,SKU01666,90,62,27,2025-11-09
ST10,SKU03876,0,98,23,2025-08-19
ST25,SKU01332,101,42,19,2025-11-21
ST01,SKU00365,67,51,14,2025-11-24
ST27,SKU02911,227,42,13,2025-06-13
ST05,SKU00937,80,36,14,2025-12-13
ST25,SKU04302,69,30,8,2025-12-22
ST27,SKU00694,0,28,10,2025-12-12
ST25,SKU04542,121,76,37,2025-12-17
ST24,SKU04872,41,55,20,2025-11-12
ST12,SKU02363,9,56,18,2025-11-05
ST14,SKU03413,82,34,16,2025-11-22
ST29,SKU03854,193,85,35,2025-11-22
ST27,SKU02079,1,25,10,2025-12-14
ST03,SKU01296,12,30,8,2025-12-02
ST20,SKU00053,60,27,9,2025-12-06
ST08,SKU00500,100,79,20,2025-11-08
ST27,SKU02553,14,25,8,2025-12-16
ST27,SKU04597,186,82,17,2025-11-07
ST01,SKU04396,2,85,27,2025-11-04
ST04,SKU03460,5,21,7,2025-11-03
ST24,SKU01280,94,90,20,2025-11-17
ST12,SKU02005,66,47,13,2025-12-04
ST20,SKU00214,107,69,24,2025-12-31
ST29,SKU02038,238,41,9,2025-06-12
ST25,SKU04767,141,52,21,2025-12-07
ST22,SKU00536,106,36,8,2025-12-31
ST24,SKU02782,163,62,26,2025-11-23
ST07,SKU01230,60,58,12,2025-11-26
ST03,SKU01565,37,52,14,2025-12-02
ST30,SKU01276,56,71,21,2025-11-04
ST03,SKU03496,98,52,12,2025-12-14
ST25,SKU04416,47,89,22,2025-11-11
ST28,SKU00349,49,25,8,2025-11-23
ST28,SKU02433,46,79,26,2025-11-16
ST18,SKU03054,130,56,20,2025-12-17
ST22,SKU04966,112,55,26,2025-12-26
ST14,SKU03686,15,35,13,2025-12-25
ST28,SKU02921,30,57,23,2025-12-07
ST05,SKU02126,69,52,22,2025-11-26
ST23,SKU03874,92,78,30,2025-11-21
ST11,SKU02307,156,96,43,2025-12-26
ST13,SKU00117,132,76,31,2025-12-13
ST29,SKU02425,345,74,35,2025-08-09
ST30,SKU02606,31,30,13,2025-11-15
ST18,SKU03853,120,42,8,2025-12-20
ST28,SKU01599,47,43,11,2025-12-17
ST02,SKU04462,202,78,35,2025-12-11
ST14,SKU01859,141,76,35,2025-11-28
ST10,SKU03075,132,79,27,2025-12-16
ST05,SKU04521,56,35,9,2025-11-19
ST13,SKU03250,48,92,23,2025-11-04
ST05,SKU04495,82,50,24,2025-12-10
ST01,SKU00530,107,41,16,2025-12-03
ST30,SKU02608,132,72,32,2025-12-20
ST29,SKU04585,52,28,12,2025-11-06
ST14,SKU01947,18,45,10,2025-11-03
ST25,SKU01797,154,67,16,2025-12-26
ST16,SKU01869,5,33,15,2025-12-25
ST29,SKU02741,165,71,27,2025-12-24
ST01,SKU02442,16,47,11,2025-12-12
ST21,SKU03343,136,68,26,2025-12-02
ST14,SKU03109,56,84,21,2025-11-26
ST25,SKU04626,83,32,16,2025-11-22
ST19,SKU02866,45,47,19,2025-12-21
ST14,SKU03557,72,27,8,2025-12-18
ST25,SKU01258,8,58,17,2025-12-26
ST21,SKU00971,51,68,32,2025-11-18
ST11,SKU03401,16,41,17,2025-12-16
ST07,SKU04893,162,67,25,2025-12-05
ST16,SKU04986,33,64,21,2025-12-21
ST27,SKU02198,12,63,23,2025-12-12
ST22,SKU02884,35,37,18,2025-12-28
ST03,SKU00260,46,50,23,2025-12-17
ST02,SKU02092,191,82,21,2025-11-11
ST15,SKU02154,18,98,33,2025-11-23
ST08,SKU04483,209,84,29,2025-12-10
ST10,SKU04419,15,36,15,2025-12-04
ST07,SKU01562,60,67,14,2025-12-16
ST13,SKU04861,67,30,9,2025-12-27
ST13,SKU04568,95,44,13,2025-12-20
ST03,SKU04923,75,30,7,2025-11-20
ST22,SKU01492,59,66,25,2025-11-25
ST21,SKU02115,188,67,21,2025-12-13
ST28,SKU04290,85,58,29,2025-12-27
ST29,SKU02626,399,89,31,2025-08-24
ST05,SKU04749,24,56,19,2025-11-20
ST23,SKU03536,21,50,20,2025-11-16
ST02,SKU03083,126,88,41,2025-11-28
ST03,SKU01067,129,90,33,2025-11-03
ST01,SKU03628,107,64,21,2025-12-27
ST21,SKU01301,55,84,37,2025-12-08
ST30,SKU04855,79,71,23,2025-12-11
ST03,SKU03953,27,27,9,2025-11-11
ST15,SKU01671,55,32,10,2025-11-05
ST26,SKU02483,102,52,22,2025-12-19
ST14,SKU03699,30,89,20,2025-12-22
ST01,SKU02502,159,68,15,2025-12-14
ST30,SKU02105,23,22,6,2025-11-03
ST05,SKU04732,85,93,19,2025-11-27
ST14,SKU03101,101,74,19,2025-12-08
ST02,SKU03812,0,55,17,2025-09-30
ST05,SKU03233,34,69,16,2025-12-10
ST19,SKU03267,151,83,37,2025-11-07
ST16,SKU01359,128,49,24,2025-11-12
ST11,SKU01516,111,94,24,2025-11-28
ST05,SKU04571,43,67,27,2025-12-10
ST27,SKU01734,194,77,33,2025-11-07
ST23,SKU04235,84,99,36,2025-11-23
ST22,SKU00613,30,69,30,2025-11-24
ST18,SKU00652,180,83,29,2025-12-15
ST02,SKU03219,11,24,9,2025-11-27
ST16,SKU04304,38,24,6,2025-11-20
ST09,SKU01015,16,60,23,2025-11-25
ST29,SKU02720,22,40,10,2025-12-07
ST14,SKU02513,81,44,14,2025-11-20
ST28,SKU01374,23,41,8,2025-11-24
ST04,SKU02442,8,27,9,2025-12-25
ST11,SKU01865,16,25,9,2025-12-31
ST20,SKU03322,116,39,15,2025-12-15
ST25,SKU01772,148,73,33,2025-12-25
ST04,SKU04917,8,72,27,2025-12-16
ST08,SKU02044,175,74,27,2025-12-04
ST01,SKU04174,46,21,7,2025-12-11
ST13,SKU03452,68,34,11,2025-11-29
ST05,SKU00780,42,34,16,2025-12-16
ST20,SKU04369,175,83,20,2025-11-23
ST20,SKU02989,96,71,22,2025-12-14
ST18,SKU01444,31,46,16,2025-11-02
ST25,SKU03894,143,56,22,2025-11-14
ST26,SKU03146,104,54,19,2025-12-21
ST26,SKU03939,15,58,24,2025-12-19
ST24,SKU01341,144,74,37,2025-11-29
ST04,SKU00898,10,35,16,2025-11-10
ST23,SKU01962,191,87,40,2025-12-16
ST07,SKU02290,90,21,5,2025-08-13
ST24,SKU00218,114,62,19,2025-12-29
ST23,SKU00314,25,60,26,2025-12-07
ST27,SKU03082,210,83,32,2025-11-18
ST06,SKU03677,57,58,15,2025-11-30
ST26,SKU01519,1,39,8,2025-12-23
ST15,SKU00215,250,93,29,2025-12-24
ST10,SKU03357,152,27,10,2025-07-19
ST16,SKU01251,47,23,5,2025-12-12
ST20,SKU00398,179,92,37,2025-12-05
ST05,SKU04810,84,35,12,2025-11-12
ST09,SKU03531,90,81,38,2025-11-04
ST19,SKU00402,138,37,8,2025-05-14
ST12,SKU02100,148,53,22,2025-11-06
ST23,SKU01329,10,30,12,2025-11-01
ST30,SKU00898,144,55,15,2025-12-18
ST29,SKU01383,36,77,19,2025-12-27
ST13,SKU03304,63,45,21,2025-11-21
ST29,SKU02275,121,45,14,2025-12-01
ST12,SKU00720,95,41,9,2025-11-20
ST05,SKU04516,185,87,41,2025-12-20
ST24,SKU04865,76,89,27,2025-12-06
ST18,SKU01714,72,48,15,2025-11-24
ST06,SKU01839,34,67,19,2025-11-15
ST12,SKU04251,176,59,26,2025-12-19
ST12,SKU01455,17,84,32,2025-12-19
ST01,SKU03845,177,76,36,2025-11-17
ST19,SKU01685,0,21,10,2025-08-04
ST30,SKU01402,158,92,43,2025-12-26
ST18,SKU03862,145,62,19,2025-12-07
ST30,SKU04507,9,25,11,2025-11-11
ST09,SKU00026,81,51,24,2025-11-14
ST12,SKU02091,204,78,24,2025-11-26
ST10,SKU04885,30,33,8,2025-11-16
ST26,SKU01090,16,21,7,2025-12-17
ST13,SKU00327,62,39,19,2025-11-17
ST07,SKU01207,167,61,30,2025-11-10
ST24,SKU00655,22,54,21,2025-11-06
ST09,SKU01066,97,63,22,2025-12-13
ST05,SKU00681,6,47,14,2025-11-19
ST14,SKU03406,4,70,19,2025-11-01
ST02,SKU03119,206,77,33,2025-11-04
ST09,SKU00364,68,66,22,2025-11-10
ST24,SKU02428,161,63,16,2025-12-26
ST07,SKU02801,21,39,16,2025-12-24
ST24,SKU04743,38,64,31,2025-11-18
ST09,SKU04528,77,87,26,2025-12-10
ST23,SKU03297,145,56,23,2025-11-12
ST06,SKU01798,115,54,15,2025-11-27
ST20,SKU00813,149,78,17,2025-11-11
ST30,SKU01984,56,70,25,2025-11-02
ST11,SKU04258,44,44,18,2025-12-07
ST29,SKU04790,37,59,12,2025-12-29
ST29,SKU03846,20,81,40,2025-12-20
ST07,SKU03027,49,61,26,2025-12-31
ST06,SKU01470,129,74,27,2025-12-09
ST22,SKU02422,151,55,27,2025-11-18
ST19,SKU00371,366,93,30,2025-08-16
ST21,SKU04076,27,23,7,2025-12-15
ST30,SKU01704,213,92,23,2025-12-15
ST02,SKU01321,82,55,21,2025-11-16
ST26,SKU03629,83,86,32,2025-11-26
ST26,SKU03643,235,97,29,2025-12-20
ST18,SKU01066,22,89,26,2025-12-13
ST19,SKU01118,5,82,35,2025-11-12
ST27,SKU00810,37,21,6,2025-11-23
ST02,SKU02333,0,76,20,2025-09-10
ST08,SKU03809,125,65,18,2025-12-05
ST03,SKU00182,7,29,12,2025-12-26
ST25,SKU01991,79,50,16,2025-11-01
ST22,SKU00751,88,54,24,2025-12-14
ST02,SKU03810,108,40,18,2025-12-04
ST01,SKU03332,212,81,38,2025-11-10
ST01,SKU04571,181,63,14,2025-11-06
ST09,SKU04822,57,24,8,2025-11-26
ST21,SKU01600,118,56,20,2025-12-15
ST29,SKU03161,43,29,7,2025-12-02
ST22,SKU03124,115,65,17,2025-11-02
ST29,SKU00685,74,50,17,2025-11-18
ST18,SKU00457,30,60,24,2025-11-19
ST09,SKU02772,217,79,35,2025-11-22
ST18,SKU02663,38,52,14,2025-11-15
ST26,SKU04241,46,37,11,2025-11-07
ST08,SKU03899,27,47,20,2025-11-03
ST25,SKU02328,18,49,23,2025-12-25
ST02,SKU02839,53,37,16,2025-11-23
ST09,SKU00601,26,46,22,2025-12-15
ST10,SKU00650,247,52,21,2025-08-10
ST01,SKU03363,107,63,24,2025-12-31
ST07,SKU04539,164,78,30,2025-12-09
ST08,SKU04629,144,62,29,2025-11-03
ST21,SKU03417,111,64,20,2025-11-07
ST10,SKU03577,31,79,18,2025-12-05
ST24,SKU02441,112,45,15,2025-11-03
ST24,SKU02674,104,37,18,2025-12-18
ST27,SKU03461,17,28,12,2025-11-17
ST30,SKU01367,77,80,31,2025-11-28
ST06,SKU02199,50,44,16,2025-11-03
ST11,SKU02136,40,90,23,2025-11-27
ST20,SKU03689,22,90,24,2025-12-05
ST22,SKU01518,9,24,7,2025-11-19
ST14,SKU03332,30,34,12,2025-11-27
ST29,SKU03785,30,51,18,2025-11-05
ST08,SKU00893,54,32,9,2025-11-08
ST07,SKU01440,63,34,12,2025-12-10
ST18,SKU04809,105,55,19,2025-12-30
ST11,SKU01355,166,58,28,2025-12-09
ST14,SKU03710,114,58,25,2025-12-10
ST25,SKU02642,98,82,20,2025-12-30
ST28,SKU04490,38,44,22,2025-12-27
ST18,SKU02913,6,60,22,2025-11-21
ST15,SKU04560,31,36,17,2025-11-05
ST11,SKU03661,54,33,16,2025-12-12
ST14,SKU02227,46,68,33,2025-11-24
ST29,SKU04163,77,29,10,2025-12-28
ST17,SKU03701,130,93,40,2025-11-25
ST21,SKU02302,309,83,39,2025-06-26
ST09,SKU04577,78,36,16,2025-11-10
ST10,SKU01549,35,21,9,2025-12-17
ST06,SKU03770,48,85,40,2025-11-26
ST07,SKU01004,39,98,37,2025-11-18
ST29,SKU02890,183,84,29,2025-12-29
ST02,SKU00066,72,23,7,2025-08-24
ST17,SKU04353,74,58,18,2025-12-08
ST02,SKU01351,65,38,9,2025-11-15
ST09,SKU02880,6,41,18,2025-11-15
ST30,SKU01313,1,51,21,2025-12-30
ST22,SKU02882,36,54,12,2025-12-11
ST30,SKU00629,201,79,31,2025-11-25
ST22,SKU01398,14,53,21,2025-11-02
ST22,SKU00375,24,88,21,2025-11-17
ST18,SKU04154,110,55,24,2025-12-28
ST02,SKU03820,47,31,13,2025-11-18
ST30,SKU03411,82,66,20,2025-11-05
ST11,SKU01720,145,71,22,2025-12-20
ST12,SKU04275,28,46,18,2025-12-17
ST24,SKU04235,62,43,15,2025-12-04
ST08,SKU02603,220,97,29,2025-12-01
ST17,SKU01923,153,93,38,2025-12-04
ST21,SKU04681,83,32,14,2025-11-01
ST13,SKU04927,93,67,17,2025-12-07
ST28,SKU02270,161,92,42,2025-12-03
ST18,SKU01672,93,39,17,2025-12-06
ST08,SKU04108,74,100,26,2025-12-16
ST09,SKU03678,62,33,8,2025-12-11
ST22,SKU02091,177,83,23,2025-11-11
ST10,SKU02530,18,98,46,2025-12-07
ST07,SKU04486,0,23,5,2025-12-30
ST11,SKU01012,217,90,40,2025-11-27
ST15,SKU03297,184,80,35,2025-11-05
ST14,SKU00309,95,52,20,2025-12-30
ST03,SKU00927,83,78,18,2025-12-26
ST14,SKU01313,57,34,14,2025-12-16
ST07,SKU04726,117,97,26,2025-12-18
ST14,SKU04938,123,82,30,2025-12-23
ST17,SKU00386,169,41,19,2025-05-27
ST13,SKU02898,36,39,9,2025-11-21
ST03,SKU02527,6,62,26,2025-11-08
ST07,SKU04745,54,89,44,2025-12-20
ST15,SKU01246,64,37,14,2025-12-12
ST18,SKU01326,37,97,44,2025-11-03
ST01,SKU01302,138,72,22,2025-11-07
ST09,SKU01301,90,63,16,2025-11-02
ST04,SKU03768,54,23,8,2025-11-13
ST12,SKU02909,51,69,30,2025-12-16
ST20,SKU00542,55,21,8,2025-12-01
ST05,SKU01877,41,27,10,2025-12-08
ST19,SKU04722,0,32,8,2025-11-03
ST16,SKU03525,69,65,28,2025-12-13
ST19,SKU00783,116,81,27,2025-11-24
ST01,SKU02269,96,60,21,2025-12-02
ST12,SKU00231,8,29,11,2025-12-15
ST11,SKU04786,13,68,22,2025-11-11
ST10,SKU00103,62,46,12,2025-12-27
ST09,SKU03797,33,78,34,2025-12-11
ST19,SKU00439,24,39,13,2025-11-10
ST29,SKU02555,151,54,22,2025-11-09
ST17,SKU01554,98,82,40,2025-12-23
ST29,SKU02800,76,48,20,2025-12-13
ST30,SKU03227,76,45,15,2025-11-06
ST16,SKU01596,55,36,14,2025-11-26
ST03,SKU02860,164,56,17,2025-11-15
